Leaf,TotalPacket,DropPacket
0,18034,196
1,11490,143
2,13663,211
3,14522,143
4,13730,180
5,12206,66
6,14729,378
7,14368,192
8,3888,136
9,8582,94
10,22269,85
11,16430,117
12,19315,219
13,15964,344
14,14135,242
15,16782,175
16,17341,97
17,15982,239
18,17934,207
19,12728,69
20,18932,313
21,17827,113
22,14477,179
23,11994,145
24,14272,147
25,5755,95
26,18479,335
27,19363,276
28,15958,239
29,6706,38
30,11259,69
31,3736,52
32,8864,82
33,15427,103
34,20119,321
35,16980,216
36,18374,86
37,18555,52
38,14713,122
39,12474,146
40,16610,187
41,19014,283
42,20175,248
43,25305,248
44,4062,119
45,13170,295
46,23529,264
47,15606,94
48,12347,164
49,6567,83
50,23431,391
51,19001,157
52,6189,63
53,13363,160
54,4872,131
55,14769,161
56,14251,77
57,13631,343
58,4669,77
59,11960,42
60,17106,122
61,10998,183
62,13377,333
63,5209,58
64,12180,92
65,14310,216
66,13062,126
67,14874,176
68,14358,144
69,15021,266
70,11961,76
71,6441,70
72,16987,250
73,14412,175
74,11225,373
75,15532,217
76,12172,218
77,21119,403
78,11862,235
79,13751,458
80,9861,169
81,6121,122
82,4564,13
83,12201,199
84,13685,162
85,12327,274
86,11928,252
87,15311,176
88,12909,268
89,14063,310
90,11326,193
91,11345,157
92,14550,359
93,14883,110
94,13182,155
95,13424,232
96,18928,206
97,14862,184
98,4376,23
99,4463,73
100,6440,128
101,14125,153
102,15722,163
103,14138,245
104,7729,55
105,16357,86
106,12517,85
107,8367,83
108,12862,104
109,9535,254
110,14865,122
111,19152,250
112,5434,27
113,11777,100
114,10982,113
