Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13439,40
5,12527,0
6,19971,10
7,10688,0
8,5389,6
9,14041,0
10,18356,13
11,15703,0
12,16038,0
13,17710,11
14,16577,0
15,15035,32
16,15398,0
17,20284,0
18,20243,10
19,15135,0
20,18523,6
21,19412,0
22,14696,0
23,12234,0
24,21986,30
25,2260,10
26,24258,1
27,24800,0
28,19137,11
29,7884,10
30,9412,4
31,3244,0
32,13943,15
33,12150,0
34,25118,0
35,19966,0
36,13411,43
37,19232,10
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19294,1
43,25487,0
44,3844,10
45,13915,15
46,17297,49
47,11493,1
48,9996,0
49,8216,0
50,22206,1
51,13326,12
52,9489,12
53,14513,14
54,6211,0
55,17084,2
56,14094,12
57,12796,0
58,3361,0
59,9745,13
60,18005,0
61,10994,21
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12896,16
71,8861,0
72,15416,1
73,13635,6
74,10446,0
75,20096,0
76,18410,3
77,18090,32
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13895,4
86,14065,0
87,16289,9
88,13610,10
89,9610,0
90,19713,0
91,9548,0
92,17775,29
93,15137,5
94,12763,10
95,15100,0
96,21828,0
97,17136,11
98,6124,11
99,5604,7
100,6799,0
101,13481,5
102,14537,8
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17536,2
110,9822,0
111,19878,3
112,11382,0
113,11182,12
114,14172,0
