Leaf,TotalPacket,DropPacket
0,18715,203
1,10566,197
2,13362,486
3,10757,333
4,15037,181
5,11737,74
6,15064,434
7,14462,312
8,3465,152
9,8503,100
10,19114,226
11,10689,310
12,18931,235
13,14050,230
14,15595,209
15,19589,318
16,18745,185
17,18958,234
18,18307,305
19,10657,324
20,14088,230
21,17842,120
22,15014,148
23,12034,165
24,14143,203
25,6091,142
26,19135,124
27,20745,167
28,12429,262
29,7122,38
30,11079,103
31,3939,42
32,8849,72
33,14051,142
34,20734,424
35,17975,325
36,18012,114
37,20081,135
38,13419,175
39,13188,103
40,17697,385
41,17676,340
42,21956,264
43,26048,244
44,4040,87
45,13424,240
46,23611,289
47,14827,187
48,12424,141
49,5292,66
50,20430,220
51,18892,178
52,6485,104
53,16782,168
54,5548,110
55,15306,187
56,11445,179
57,16683,271
58,4576,102
59,12482,45
60,15607,214
61,12817,108
62,15067,190
63,4745,34
64,12676,94
65,12413,251
66,11595,201
67,14600,217
68,14733,148
69,15051,286
70,5626,110
71,6196,77
72,18170,258
73,13692,230
74,5300,55
75,15968,152
76,4968,51
77,21795,348
78,12791,204
79,14982,132
80,11972,182
81,6166,110
82,4734,32
83,14219,154
84,12689,237
85,12309,446
86,14277,73
87,18090,232
88,11537,207
89,16170,244
90,15993,421
91,12687,213
92,13519,182
93,14835,107
94,13111,196
95,12612,218
96,19500,205
97,10815,239
98,3446,146
99,4802,93
100,6418,127
101,12221,194
102,12960,155
103,18824,46
104,7815,54
105,16517,121
106,11681,160
107,9140,139
108,12971,128
109,8255,317
110,10813,349
111,20482,261
112,5625,141
113,10526,127
114,11664,134
