Leaf,TotalPacket,DropPacket
0,19660,136
1,11802,121
2,15184,164
3,16082,81
4,14311,170
5,12480,38
6,14445,351
7,14627,199
8,3919,107
9,8731,67
10,23004,57
11,18323,82
12,20381,136
13,17033,180
14,15547,185
15,19284,96
16,18188,64
17,17012,158
18,19315,208
19,14330,42
20,21347,179
21,18733,107
22,15587,127
23,13615,129
24,14664,137
25,5912,73
26,20295,234
27,21177,229
28,16759,150
29,6789,50
30,10950,68
31,3873,52
32,8946,84
33,16384,95
34,23676,234
35,18692,186
36,19548,69
37,19562,31
38,15163,129
39,13444,96
40,17771,105
41,19578,205
42,22122,201
43,27773,162
44,4091,74
45,13948,249
46,23680,269
47,17349,60
48,12277,173
49,6681,50
50,22652,386
51,19142,140
52,6211,58
53,14571,159
54,5072,146
55,15232,153
56,15091,62
57,14756,282
58,4523,67
59,13191,35
60,18031,102
61,11661,187
62,14632,289
63,5038,39
64,13477,65
65,14918,209
66,14609,68
67,14929,135
68,14971,104
69,15330,221
70,12546,77
71,6634,53
72,17477,223
73,14547,153
74,11100,314
75,16237,168
76,13173,207
77,23440,258
78,12566,197
79,15832,274
80,11075,157
81,5915,124
82,4720,8
83,12459,158
84,14019,165
85,12373,217
86,13119,200
87,15909,128
88,12573,225
89,15470,225
90,11961,162
91,13303,130
92,15395,316
93,15366,108
94,14060,129
95,13629,234
96,20605,162
97,17082,86
98,4559,25
99,4912,67
100,5950,140
101,14967,115
102,16232,140
103,16394,148
104,7407,97
105,18293,48
106,13470,58
107,9035,78
108,12727,88
109,10083,262
110,15292,88
111,20701,234
112,5624,23
113,12710,64
114,11796,91
