Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8682,6
4,13411,18
5,12527,0
6,20156,27
7,10688,0
8,5363,20
9,14041,0
10,18477,27
11,15703,0
12,16038,0
13,17836,17
14,16577,0
15,14932,9
16,15398,0
17,20284,0
18,20191,10
19,15135,0
20,18506,16
21,19412,0
22,14696,0
23,12234,0
24,21869,24
25,2321,17
26,24269,0
27,24800,0
28,19137,12
29,8148,5
30,9342,23
31,3244,0
32,13934,11
33,12150,0
34,25118,0
35,19966,0
36,13456,9
37,19226,23
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19302,1
43,25487,0
44,4025,31
45,14018,23
46,17070,10
47,11507,1
48,9996,0
49,8216,0
50,22205,0
51,13305,20
52,9624,13
53,14602,25
54,6211,0
55,16925,4
56,14222,23
57,12796,0
58,3361,0
59,9766,15
60,18005,0
61,10903,19
62,16385,0
63,8296,5
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12926,18
71,8861,0
72,15429,0
73,13602,16
74,10446,0
75,20079,2
76,18457,2
77,18164,26
78,13644,0
79,16135,1
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13841,17
86,14065,0
87,16250,12
88,13561,9
89,9610,0
90,19713,0
91,9548,0
92,17639,12
93,15117,14
94,12700,12
95,14851,1
96,21828,0
97,17352,13
98,6142,18
99,5612,23
100,6799,0
101,13516,4
102,14529,13
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17505,11
110,9822,0
111,19831,15
112,11382,0
113,11025,16
114,14149,1
