Leaf,TotalPacket,DropPacket
0,15755,12
1,11207,5
2,7983,1
3,8440,5
4,13222,9
5,12368,1
6,19817,11
7,9294,17
8,5555,10
9,13808,8
10,18257,19
11,15441,4
12,15684,4
13,17508,8
14,15976,4
15,14982,5
16,15315,2
17,20144,1
18,19003,18
19,14391,14
20,18059,12
21,19242,2
22,14071,5
23,11936,8
24,20556,27
25,2400,13
26,23884,4
27,24242,6
28,19019,13
29,8177,6
30,8723,13
31,2990,3
32,13333,9
33,11579,4
34,25003,2
35,19446,7
36,13042,18
37,18875,18
38,12738,13
39,13961,8
40,15429,2
41,15670,4
42,18263,13
43,24440,10
44,3957,11
45,13704,16
46,16354,20
47,11007,6
48,9996,0
49,7951,3
50,21253,14
51,12963,6
52,9151,13
53,14790,13
54,5792,3
55,16531,6
56,14342,7
57,12650,1
58,3361,0
59,9806,5
60,17024,18
61,10712,15
62,15951,5
63,7921,6
64,3974,1
65,9947,1
66,7617,1
67,11315,5
68,14642,6
69,9658,15
70,12601,16
71,8637,2
72,15092,7
73,13212,11
74,9946,4
75,19604,10
76,18137,4
77,17270,22
78,13554,1
79,15957,2
80,12621,4
81,9591,0
82,6218,0
83,14364,9
84,10810,11
85,13565,6
86,13353,9
87,15523,8
88,13152,8
89,9234,4
90,19032,8
91,9548,0
92,17462,9
93,14841,7
94,12178,16
95,13859,14
96,20638,9
97,16639,18
98,6077,10
99,5678,8
100,6517,4
101,12758,12
102,14219,6
103,11363,5
104,9239,1
105,10306,5
106,13888,9
107,11780,6
108,11346,9
109,15947,21
110,9577,1
111,18999,12
112,10938,7
113,10737,12
114,12463,21
