Leaf,TotalPacket,DropPacket
0,17584,334
1,10830,196
2,15512,227
3,14453,216
4,13994,217
5,11028,195
6,15610,480
7,14176,288
8,3994,129
9,8464,135
10,21624,144
11,15672,249
12,18348,292
13,16575,345
14,14810,293
15,17128,260
16,17186,214
17,16139,267
18,19713,343
19,12098,158
20,17921,417
21,17201,290
22,15477,190
23,12314,264
24,14708,203
25,5917,98
26,18319,686
27,19440,383
28,16129,299
29,6922,68
30,11082,134
31,3758,45
32,9090,88
33,15450,204
34,20829,354
35,17909,385
36,17831,124
37,18431,89
38,14669,235
39,12362,179
40,16464,228
41,18484,346
42,20175,396
43,26070,633
44,4145,88
45,14253,294
46,23406,334
47,16539,128
48,11832,215
49,6316,98
50,22805,507
51,19024,319
52,6188,76
53,13615,215
54,5172,133
55,14786,254
56,13641,229
57,14908,349
58,4457,94
59,11626,87
60,17192,228
61,11263,361
62,14685,354
63,5131,52
64,11656,173
65,14717,246
66,13581,173
67,14236,252
68,14463,153
69,14847,318
70,11800,128
71,6558,58
72,17531,334
73,14600,205
74,11229,382
75,16243,258
76,13302,220
77,21845,446
78,12076,261
79,14610,377
80,10271,217
81,6404,132
82,4587,39
83,12589,366
84,12356,212
85,11665,373
86,11974,316
87,15191,236
88,12472,284
89,14966,468
90,11141,347
91,12702,405
92,15418,430
93,14534,190
94,13249,189
95,13554,303
96,20095,410
97,15365,305
98,4383,42
99,4554,71
100,6351,231
101,13958,191
102,15452,302
103,15519,231
104,7678,46
105,16288,198
106,12259,118
107,8514,112
108,12765,284
109,9548,312
110,13843,315
111,19852,342
112,5265,46
113,12289,102
114,11253,143
