Leaf,TotalPacket,DropPacket
0,19810,201
1,11895,140
2,15213,248
3,11906,332
4,15093,184
5,12693,80
6,14780,394
7,15377,221
8,3658,148
9,8268,103
10,19717,203
11,12233,153
12,20164,291
13,16162,157
14,16159,230
15,19511,320
16,19174,135
17,19805,217
18,19345,224
19,11033,310
20,14479,189
21,18869,158
22,15485,137
23,11726,181
24,14468,202
25,6021,87
26,20039,95
27,21995,156
28,15631,151
29,6931,45
30,11422,92
31,3449,98
32,9402,62
33,15686,124
34,21982,377
35,19369,174
36,17834,143
37,21203,104
38,14091,168
39,13038,116
40,17696,335
41,18153,324
42,22985,246
43,27317,184
44,4136,87
45,14072,239
46,24965,265
47,15590,192
48,12530,146
49,5147,88
50,21154,215
51,19430,164
52,6801,110
53,16718,207
54,5366,126
55,15086,282
56,12063,182
57,17716,244
58,4527,99
59,13383,39
60,15540,95
61,13111,92
62,15240,274
63,4789,36
64,13066,151
65,13754,288
66,11093,202
67,15245,322
68,14992,137
69,14707,225
70,6412,111
71,6529,58
72,19601,202
73,13803,204
74,5010,66
75,17604,149
76,5129,48
77,22686,346
78,13078,150
79,16445,90
80,10796,224
81,6172,140
82,4751,28
83,14270,162
84,14130,317
85,11729,342
86,15114,72
87,18383,272
88,12026,228
89,15966,344
90,16156,338
91,12944,252
92,16323,120
93,15902,100
94,13154,191
95,14394,244
96,20009,158
97,14655,145
98,3096,170
99,4824,172
100,6809,133
101,12901,204
102,15592,136
103,19428,29
104,7706,62
105,17447,71
106,12277,181
107,9711,93
108,13699,144
109,7912,305
110,11143,306
111,21707,203
112,5913,62
113,11785,130
114,12259,103
