Leaf,TotalPacket,DropPacket
0,19030,28
1,8677,0
2,9325,0
3,10336,12
4,20365,15
5,10302,0
6,18553,21
7,10526,0
8,10693,22
9,10213,0
10,7101,22
11,10262,0
12,9925,0
13,20177,20
14,13542,2
15,6201,12
16,15781,2
17,22470,0
18,11570,17
19,10745,0
20,24088,27
21,18841,4
22,16148,1
23,13903,15
24,26287,38
25,10520,21
26,19829,0
27,26394,5
28,21154,19
29,13261,28
30,9616,18
31,4483,5
32,8382,11
33,12599,0
34,17028,6
35,21198,0
36,8927,20
37,14614,12
38,15666,0
39,16720,17
40,17525,1
41,12723,2
42,19046,24
43,30212,18
44,13511,25
45,10924,33
46,17487,11
47,15098,8
48,2606,15
49,7922,0
50,19872,0
51,10074,23
52,14698,12
53,14281,28
54,6305,1
55,18220,19
56,12536,18
57,7822,0
58,9929,0
59,12108,23
60,20014,0
61,11272,35
62,17882,0
63,13807,1
64,9025,2
65,10821,0
66,7940,0
67,10932,8
68,16026,0
69,12703,0
70,13569,28
71,8460,0
72,15906,3
73,17047,24
74,7768,3
75,18417,22
76,20022,1
77,9892,52
78,16125,13
79,14440,0
80,12954,6
81,14185,9
82,7604,1
83,14752,0
84,10021,0
85,4362,26
86,13114,0
87,18050,20
88,14607,40
89,9752,0
90,16208,0
91,10888,0
92,15402,16
93,11971,13
94,12859,15
95,12473,0
96,18497,0
97,17193,18
98,5934,2
99,11748,7
100,9980,0
101,13132,0
102,15921,18
103,14321,0
104,5320,1
105,17189,0
106,12576,16
107,10829,12
108,7263,0
109,12550,17
110,7578,0
111,17051,27
112,13352,9
113,12852,22
114,14930,2
