Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13453,59
5,12527,0
6,20105,20
7,10688,0
8,5536,16
9,14041,0
10,18460,15
11,15703,0
12,16038,0
13,17850,63
14,16577,0
15,15071,68
16,15398,0
17,20284,0
18,20261,15
19,15135,0
20,18562,4
21,19412,0
22,14696,0
23,12234,0
24,22024,42
25,2328,45
26,24269,0
27,24800,0
28,19216,59
29,8011,69
30,9443,9
31,3244,0
32,14002,34
33,12150,0
34,25118,0
35,19966,0
36,13598,54
37,19277,31
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,3942,40
45,13954,31
46,17344,72
47,11550,1
48,9996,0
49,8216,0
50,22206,1
51,13404,58
52,9702,42
53,14700,19
54,6211,0
55,17156,9
56,14181,16
57,12796,0
58,3361,0
59,9783,13
60,18005,0
61,11103,45
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,13107,24
71,8861,0
72,15429,0
73,13616,22
74,10446,0
75,20095,1
76,18416,3
77,18146,76
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13844,9
86,14065,0
87,16358,94
88,13692,110
89,9610,0
90,19713,0
91,9548,0
92,17764,74
93,15225,42
94,12846,77
95,15100,0
96,21828,0
97,17278,28
98,6280,103
99,5631,42
100,6799,0
101,13487,10
102,14584,10
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19904,0
112,11382,0
113,11355,95
114,14172,0
