Leaf,TotalPacket,DropPacket
0,19252,125
1,8677,0
2,9325,0
3,10381,18
4,20427,56
5,10302,0
6,18629,41
7,10526,0
8,10845,57
9,10213,0
10,7128,27
11,10262,0
12,9925,0
13,20370,91
14,13576,0
15,6276,53
16,15810,10
17,22470,0
18,11860,125
19,10745,0
20,24116,49
21,18894,11
22,16197,0
23,13950,28
24,26303,21
25,10725,12
26,19829,0
27,26666,0
28,21148,72
29,13830,92
30,9666,7
31,4499,5
32,8419,26
33,12599,0
34,17108,6
35,21198,0
36,8990,32
37,14899,92
38,15666,0
39,17061,15
40,17769,0
41,12965,0
42,18913,88
43,30226,33
44,13478,12
45,10793,12
46,17508,47
47,15356,0
48,2649,57
49,7922,0
50,19872,0
51,10141,85
52,14774,34
53,14235,15
54,6320,10
55,18484,73
56,12319,13
57,7822,0
58,9929,0
59,12393,79
60,20014,0
61,11291,10
62,17882,0
63,13810,0
64,9069,0
65,10821,0
66,7940,0
67,11056,62
68,16026,0
69,12703,0
70,13545,14
71,8460,0
72,16132,0
73,17069,12
74,7816,0
75,18373,15
76,20056,0
77,9906,21
78,16217,69
79,14440,0
80,13200,0
81,14416,3
82,7592,1
83,14752,0
84,10021,0
85,4406,9
86,13114,0
87,18116,93
88,14700,100
89,9753,1
90,16208,0
91,10888,0
92,15572,40
93,12094,59
94,12933,68
95,12475,2
96,18497,0
97,17280,21
98,5956,0
99,11887,0
100,9980,0
101,13119,1
102,15978,90
103,14321,0
104,5320,0
105,17189,0
106,12665,51
107,10914,23
108,7264,1
109,12633,20
110,7578,0
111,17083,10
112,13635,13
113,13532,97
114,15138,0
