Leaf,TotalPacket,DropPacket
0,19428,1
1,8619,1
2,9325,0
3,10457,3
4,20408,3
5,10302,0
6,18617,2
7,10526,0
8,10908,2
9,10213,0
10,7249,3
11,10262,0
12,9925,0
13,20202,3
14,13576,0
15,6433,1
16,15807,2
17,22470,0
18,11612,1
19,10745,0
20,24200,2
21,18883,0
22,16197,0
23,13969,0
24,26156,5
25,10827,2
26,19829,0
27,26666,0
28,21078,4
29,13680,6
30,9832,1
31,4527,0
32,8357,4
33,12599,0
34,17123,1
35,21198,0
36,9011,0
37,14714,1
38,15666,0
39,16859,2
40,17769,0
41,12887,1
42,18823,7
43,30305,2
44,13620,3
45,10708,6
46,17304,5
47,15356,0
48,2505,3
49,7922,0
50,19872,0
51,10291,2
52,14669,3
53,14307,4
54,6311,0
55,18652,0
56,12407,4
57,7822,0
58,9929,0
59,12286,3
60,20014,0
61,11355,3
62,17633,1
63,13810,0
64,8990,1
65,10821,0
66,7940,0
67,10915,4
68,16026,0
69,12472,1
70,13571,6
71,8460,0
72,16132,0
73,17250,2
74,7816,0
75,18510,1
76,20056,0
77,10029,6
78,15955,4
79,14440,0
80,13200,0
81,14248,1
82,7605,0
83,14752,0
84,9908,1
85,4486,1
86,13114,0
87,18273,0
88,14806,4
89,9752,0
90,16208,0
91,10888,0
92,15299,5
93,11989,1
94,12888,2
95,12473,0
96,18497,0
97,16803,5
98,5956,0
99,11887,0
100,9980,0
101,13132,0
102,16070,3
103,14321,0
104,5185,2
105,17189,0
106,12381,4
107,10919,1
108,7263,0
109,12534,2
110,7578,0
111,17191,0
112,13822,0
113,13231,3
114,15138,0
