Leaf,TotalPacket,DropPacket
0,16178,6
1,11713,0
2,8127,0
3,8671,18
4,13355,32
5,12527,0
6,19988,24
7,10172,9
8,5550,45
9,14041,0
10,18520,72
11,15703,0
12,15987,3
13,17815,16
14,16218,7
15,15125,30
16,15398,0
17,20284,0
18,19932,20
19,15135,0
20,18119,5
21,19029,3
22,14565,2
23,12034,4
24,21835,28
25,2407,37
26,24269,0
27,24800,0
28,18967,23
29,8020,24
30,9351,20
31,3000,11
32,14133,11
33,12150,0
34,25062,2
35,19966,0
36,13369,20
37,18937,45
38,13367,16
39,14631,1
40,15938,0
41,15897,13
42,19236,3
43,25487,0
44,4063,26
45,13762,22
46,16807,106
47,11192,17
48,9996,0
49,8161,1
50,21644,14
51,13422,8
52,9572,37
53,14736,26
54,6211,0
55,17106,11
56,14007,14
57,12796,0
58,3361,0
59,9859,24
60,17774,2
61,10592,33
62,16385,0
63,8007,21
64,4072,0
65,10152,0
66,7861,0
67,11595,19
68,15181,1
69,10015,25
70,13111,25
71,8861,0
72,15117,12
73,13284,28
74,10446,0
75,19784,69
76,18472,10
77,18299,26
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11215,4
85,13829,53
86,14065,0
87,16216,15
88,13645,17
89,9442,2
90,19713,0
91,9548,0
92,17832,21
93,14936,31
94,12622,15
95,14528,16
96,21688,3
97,17423,17
98,6176,20
99,5552,23
100,6799,0
101,13092,11
102,14547,8
103,11735,0
104,9278,0
105,10701,0
106,14319,8
107,12117,0
108,11976,9
109,17372,1
110,9822,0
111,19904,0
112,10983,5
113,11399,84
114,13653,17
