Leaf,TotalPacket,DropPacket
0,21079,149
1,11921,113
2,16134,283
3,12036,290
4,16033,119
5,12821,50
6,15934,313
7,15976,142
8,3819,219
9,8818,93
10,20082,201
11,13563,272
12,20402,198
13,17142,165
14,16867,230
15,20692,216
16,20587,150
17,19704,168
18,20064,164
19,11548,317
20,14937,275
21,19650,100
22,15434,145
23,12966,100
24,15163,186
25,6429,79
26,20642,87
27,22722,127
28,15108,150
29,7591,28
30,11976,100
31,4015,61
32,9460,54
33,16607,96
34,24081,287
35,19467,241
36,18617,124
37,20654,131
38,14573,151
39,13512,86
40,18417,239
41,19210,282
42,22500,266
43,28232,153
44,4348,61
45,14862,186
46,25501,190
47,16407,128
48,12557,112
49,5522,87
50,22315,137
51,20251,174
52,6880,120
53,17730,136
54,5465,124
55,15317,159
56,12699,155
57,18227,141
58,4859,112
59,13573,10
60,16637,100
61,13170,167
62,16535,177
63,4827,61
64,12830,146
65,14341,250
66,12941,253
67,16582,204
68,15552,80
69,15955,204
70,6464,120
71,6809,87
72,20303,289
73,15475,119
74,5528,104
75,17889,108
76,5595,69
77,23709,420
78,14157,89
79,16704,85
80,12322,107
81,6457,134
82,4793,19
83,15412,97
84,15578,198
85,13012,322
86,15363,46
87,18697,214
88,13564,117
89,17009,212
90,17132,262
91,14072,184
92,17257,92
93,16529,100
94,14311,140
95,15468,157
96,21281,145
97,15801,503
98,3762,169
99,5176,93
100,6699,247
101,14081,206
102,16299,92
103,19877,40
104,7746,64
105,18053,127
106,12935,119
107,9777,151
108,13894,67
109,10070,224
110,11903,390
111,22712,196
112,6154,63
113,11856,106
114,12319,145
