Leaf,TotalPacket,DropPacket
0,18070,295
1,12246,164
2,14897,170
3,15114,156
4,14126,202
5,11648,99
6,14962,374
7,14263,257
8,3337,132
9,8541,105
10,23103,116
11,16107,193
12,19093,283
13,15531,386
14,14559,245
15,17473,230
16,17095,153
17,16401,319
18,18726,199
19,13467,89
20,18950,429
21,16718,186
22,14972,206
23,12900,156
24,14310,142
25,6080,77
26,19042,340
27,18516,424
28,15973,245
29,6761,40
30,11503,73
31,3647,58
32,8624,112
33,15350,153
34,20818,361
35,17324,249
36,19885,97
37,18588,69
38,14322,194
39,12656,131
40,15808,220
41,17906,333
42,20557,303
43,27153,282
44,4192,93
45,14768,261
46,23536,394
47,16698,99
48,12090,196
49,6376,93
50,23317,489
51,18437,284
52,6058,49
53,13311,202
54,4754,131
55,14939,174
56,13470,110
57,15074,301
58,4645,79
59,12327,52
60,17070,242
61,11478,201
62,14723,369
63,5207,34
64,12269,117
65,13450,349
66,13125,139
67,14163,224
68,14633,135
69,14799,332
70,12042,113
71,6445,73
72,17770,263
73,14319,214
74,11359,354
75,15236,254
76,12653,240
77,21392,397
78,12283,209
79,14936,421
80,10850,231
81,5526,154
82,4701,4
83,11682,331
84,13269,151
85,11177,436
86,12389,294
87,15793,193
88,12686,318
89,15169,290
90,11330,265
91,12018,187
92,14358,582
93,15311,127
94,12718,216
95,13766,270
96,19639,239
97,15606,196
98,4306,27
99,4423,86
100,6511,157
101,13526,244
102,15910,218
103,15403,297
104,7677,49
105,16851,135
106,13015,106
107,8553,89
108,12702,116
109,9456,323
110,13702,188
111,20105,268
112,5404,31
113,12378,112
114,11390,126
