Leaf,TotalPacket,DropPacket
0,20599,191
1,11252,100
2,16036,182
3,12073,209
4,15299,172
5,12599,54
6,16194,262
7,15980,148
8,4044,181
9,8918,73
10,19345,173
11,12994,100
12,20300,160
13,16495,179
14,16660,214
15,20333,222
16,19959,132
17,19014,153
18,20421,151
19,11154,185
20,14891,180
21,18978,59
22,15498,116
23,12387,98
24,14760,185
25,6410,68
26,20306,82
27,22763,125
28,15260,139
29,7347,23
30,12133,180
31,3966,58
32,9443,59
33,15980,106
34,23377,421
35,19584,181
36,18228,81
37,21224,88
38,14441,134
39,13564,78
40,18825,236
41,19657,208
42,23192,157
43,28053,118
44,4474,73
45,14133,195
46,25461,223
47,15898,191
48,13161,99
49,5491,53
50,22843,135
51,19662,112
52,7061,116
53,17731,123
54,5430,166
55,15637,189
56,12505,153
57,17997,118
58,4887,66
59,13594,24
60,16508,62
61,13106,80
62,15842,196
63,4911,35
64,13232,98
65,14226,154
66,12699,163
67,16169,341
68,15350,170
69,15707,146
70,6600,95
71,6859,44
72,20499,163
73,14722,144
74,5364,84
75,17751,101
76,5187,48
77,23952,299
78,14047,113
79,16810,84
80,12465,138
81,6509,91
82,4787,32
83,15214,74
84,15362,175
85,13249,215
86,15134,64
87,18808,194
88,13877,148
89,17239,130
90,17549,226
91,14169,139
92,16216,105
93,16079,48
94,14226,122
95,14517,145
96,21213,125
97,13632,187
98,3479,151
99,5058,92
100,6808,136
101,13295,100
102,15772,88
103,19618,25
104,7845,53
105,16562,66
106,12561,124
107,9676,175
108,13612,56
109,9580,176
110,11221,282
111,21756,263
112,5963,79
113,12351,60
114,12381,140
