Leaf,TotalPacket,DropPacket
0,17606,220
1,11677,161
2,14331,177
3,14704,224
4,14304,202
5,11925,77
6,14951,336
7,13835,338
8,3282,125
9,8596,90
10,22250,98
11,16678,136
12,19182,224
13,16282,238
14,14775,211
15,17754,160
16,16742,118
17,16941,260
18,18811,227
19,12642,99
20,18426,278
21,18210,142
22,15516,173
23,13392,121
24,14622,161
25,5927,89
26,19792,293
27,20281,235
28,16290,195
29,6924,33
30,11149,61
31,3726,39
32,8942,83
33,15188,114
34,21055,290
35,17895,278
36,18161,110
37,19227,52
38,14194,174
39,13075,133
40,17003,167
41,18361,277
42,20224,277
43,26710,198
44,4345,74
45,13795,319
46,23415,277
47,16375,83
48,12316,182
49,6520,68
50,23811,416
51,19165,163
52,6190,66
53,13727,180
54,5033,85
55,14786,168
56,13986,102
57,14759,267
58,4377,110
59,11515,83
60,17140,167
61,11815,169
62,14043,334
63,5100,39
64,12292,129
65,14636,244
66,13656,109
67,15076,184
68,14248,237
69,15025,231
70,11702,125
71,6296,71
72,17986,253
73,14620,199
74,11508,457
75,15628,193
76,12683,207
77,20864,369
78,12006,256
79,14641,385
80,10752,173
81,5926,120
82,4606,20
83,11831,220
84,13300,159
85,13059,264
86,12364,227
87,15499,190
88,13066,292
89,15045,278
90,10883,216
91,11824,206
92,15738,333
93,14763,113
94,13417,143
95,13719,238
96,19036,264
97,15425,205
98,4482,28
99,4521,91
100,6285,148
101,13854,156
102,15908,188
103,15561,175
104,7747,47
105,16219,92
106,12779,94
107,8689,62
108,12885,104
109,10224,284
110,13984,171
111,19585,247
112,5637,43
113,11839,93
114,11650,124
