Leaf,TotalPacket,DropPacket
0,20693,248
1,11089,164
2,14988,289
3,10555,353
4,15737,197
5,12728,63
6,15586,367
7,15564,192
8,3947,139
9,8373,79
10,19476,218
11,13526,186
12,20433,198
13,17192,171
14,16738,335
15,19055,382
16,20535,113
17,19630,189
18,19967,248
19,10468,311
20,14997,208
21,19581,81
22,14790,175
23,12604,251
24,14950,152
25,6170,88
26,20340,89
27,22393,142
28,15284,207
29,7519,16
30,11931,113
31,3878,52
32,9338,52
33,16043,115
34,23173,325
35,19679,172
36,18363,94
37,21106,93
38,13872,324
39,13657,90
40,18778,306
41,18884,332
42,23195,353
43,28088,239
44,4342,71
45,13605,239
46,25343,195
47,16192,131
48,13268,80
49,5292,57
50,22938,168
51,20393,226
52,6751,67
53,17178,174
54,5084,135
55,15705,197
56,11948,193
57,18129,204
58,4377,100
59,13531,19
60,16672,71
61,13620,124
62,15645,194
63,4838,24
64,12762,106
65,13830,226
66,13210,152
67,15700,222
68,15397,102
69,15520,154
70,5901,191
71,6370,179
72,20097,165
73,14030,244
74,5141,67
75,17495,107
76,5416,50
77,22774,401
78,14225,100
79,16851,106
80,11654,275
81,6329,96
82,4712,22
83,15440,115
84,14691,218
85,12506,320
86,15228,98
87,18165,266
88,12778,234
89,16006,273
90,15760,333
91,13735,161
92,17245,93
93,16684,90
94,14051,215
95,14319,214
96,21268,162
97,15020,188
98,3379,140
99,5051,84
100,6805,116
101,13324,225
102,16277,124
103,19767,36
104,7532,91
105,18509,72
106,12694,138
107,9321,94
108,13890,173
109,9688,232
110,11586,309
111,22257,184
112,5745,58
113,12403,97
114,12488,114
