Leaf,TotalPacket,DropPacket
0,16352,369
1,10693,190
2,14280,225
3,13245,226
4,12785,240
5,10974,106
6,14465,403
7,13405,315
8,3613,129
9,7627,172
10,20939,125
11,14961,224
12,17539,326
13,15486,333
14,13653,347
15,15744,311
16,16089,149
17,15826,301
18,18702,271
19,11846,127
20,16228,639
21,16461,232
22,14269,223
23,11732,217
24,14126,188
25,5733,77
26,17276,471
27,18947,372
28,15792,241
29,6508,66
30,9980,132
31,3671,65
32,8806,90
33,14495,201
34,19050,451
35,16467,349
36,16690,153
37,18676,73
38,14414,174
39,11625,139
40,15471,259
41,17386,457
42,19091,374
43,24508,355
44,4083,123
45,13763,275
46,20998,384
47,14958,179
48,11697,221
49,6400,81
50,21508,463
51,17611,321
52,6077,64
53,13269,211
54,4968,121
55,14517,225
56,13013,140
57,12862,533
58,4316,103
59,11692,81
60,15876,194
61,10664,179
62,13759,440
63,4942,35
64,12004,115
65,13866,430
66,12410,184
67,11861,338
68,13847,148
69,14208,401
70,11377,141
71,6482,90
72,15978,358
73,12868,248
74,10863,502
75,14480,314
76,12284,269
77,20101,600
78,11316,281
79,14136,418
80,8731,313
81,5436,130
82,4418,11
83,11334,323
84,12177,236
85,11600,370
86,11027,309
87,15182,213
88,12379,275
89,13763,401
90,11016,306
91,11095,265
92,13374,718
93,13956,187
94,13283,197
95,12709,258
96,18740,309
97,15471,229
98,4073,47
99,4640,76
100,6549,143
101,12636,223
102,14045,276
103,14057,270
104,7460,51
105,15977,277
106,11965,108
107,8245,114
108,12891,136
109,9022,308
110,13238,215
111,19061,297
112,5391,30
113,11211,130
114,11062,148
