Leaf,TotalPacket,DropPacket
0,20750,106
1,12087,93
2,16755,100
3,15969,47
4,15439,117
5,12814,40
6,16344,280
7,15478,134
8,4018,96
9,8920,57
10,23590,64
11,18147,60
12,20868,154
13,18217,192
14,16697,122
15,19736,71
16,18190,72
17,16910,168
18,20666,113
19,14477,36
20,21624,131
21,19272,73
22,16073,89
23,14238,65
24,15657,162
25,6513,120
26,20640,198
27,22146,146
28,16873,109
29,6926,54
30,12389,27
31,3890,40
32,9235,80
33,16558,116
34,24115,324
35,19823,201
36,19683,80
37,19980,35
38,15509,123
39,14142,87
40,18143,98
41,20269,175
42,22423,162
43,28573,123
44,4155,74
45,15135,201
46,25188,194
47,17568,64
48,12999,115
49,6826,29
50,24615,318
51,20570,103
52,6390,82
53,14857,242
54,5517,129
55,16094,93
56,15204,62
57,16190,263
58,4736,57
59,13040,23
60,18432,125
61,12826,93
62,15762,267
63,5104,58
64,13791,92
65,15169,178
66,14663,44
67,14907,119
68,15459,95
69,16493,170
70,12992,67
71,6819,72
72,19030,172
73,15132,126
74,11553,313
75,16743,144
76,14124,108
77,23927,288
78,12970,269
79,16302,232
80,11888,114
81,6444,114
82,4720,8
83,13467,126
84,14663,96
85,13516,181
86,13467,203
87,15673,113
88,13607,207
89,16486,145
90,12321,153
91,13282,95
92,16538,242
93,16465,57
94,13811,104
95,15242,118
96,21460,168
97,15626,172
98,4637,17
99,5153,64
100,7162,139
101,15476,80
102,16907,230
103,16672,123
104,7870,78
105,18738,25
106,13603,30
107,9179,82
108,13707,60
109,10711,237
110,16595,168
111,22181,239
112,5963,82
113,13189,55
114,12135,80
