Leaf,TotalPacket,DropPacket
0,19036,40
1,8652,2
2,9320,1
3,10506,32
4,20014,27
5,10302,0
6,18581,31
7,10315,5
8,10611,42
9,9969,1
10,7174,36
11,10009,2
12,9925,0
13,20328,25
14,13496,4
15,6315,25
16,15785,2
17,22470,0
18,11548,28
19,10600,2
20,24191,102
21,18645,4
22,15531,5
23,13894,23
24,26123,44
25,10535,12
26,19565,1
27,25862,8
28,20890,32
29,13527,58
30,9690,23
31,4424,3
32,8538,10
33,12481,2
34,16678,10
35,21198,0
36,8929,15
37,14537,16
38,14833,9
39,16307,15
40,17532,5
41,12688,4
42,18857,46
43,29892,18
44,12944,16
45,10668,28
46,17050,11
47,14718,6
48,2700,14
49,7922,0
50,19872,0
51,10035,8
52,14772,41
53,14219,9
54,6311,0
55,18258,28
56,12448,8
57,7593,3
58,9671,2
59,12055,21
60,20014,0
61,11105,9
62,17882,0
63,13811,1
64,8864,7
65,10644,3
66,7694,3
67,10768,16
68,16026,0
69,12162,10
70,13444,19
71,8460,0
72,16009,2
73,16981,9
74,7434,8
75,18055,53
76,19271,9
77,9682,22
78,15211,24
79,14214,1
80,12845,11
81,14055,7
82,7600,1
83,14752,0
84,9715,6
85,4272,33
86,13000,1
87,17735,32
88,14788,73
89,9566,1
90,15697,3
91,10888,0
92,15475,14
93,11848,7
94,12786,26
95,12474,1
96,18497,0
97,16632,37
98,5935,10
99,11775,6
100,9980,0
101,12379,5
102,15550,67
103,14133,1
104,5058,1
105,17189,0
106,11775,27
107,10803,21
108,7162,1
109,12354,10
110,7317,1
111,16975,24
112,13217,8
113,13188,56
114,15047,3
