Leaf,TotalPacket,DropPacket
0,15812,4
1,11713,0
2,7990,1
3,8400,6
4,13151,7
5,12432,1
6,19602,8
7,10061,6
8,5402,16
9,13808,2
10,18305,12
11,15355,3
12,15497,6
13,17492,6
14,16155,5
15,14917,6
16,15398,0
17,20284,0
18,19256,18
19,14622,3
20,18091,11
21,19412,0
22,14469,3
23,11986,4
24,20280,36
25,2524,7
26,24047,2
27,24292,3
28,18908,9
29,8058,9
30,9152,12
31,2961,4
32,13651,12
33,11893,1
34,24737,4
35,19300,5
36,12966,8
37,18824,18
38,12676,9
39,14447,5
40,15771,1
41,15901,0
42,18587,5
43,24773,4
44,4018,11
45,13562,19
46,16478,15
47,11259,2
48,9996,0
49,8151,1
50,21227,11
51,12871,12
52,9197,9
53,14596,15
54,6198,1
55,16669,7
56,14117,16
57,12796,0
58,3361,0
59,9711,12
60,17607,4
61,10679,19
62,15796,5
63,8266,4
64,3984,1
65,10152,0
66,7861,0
67,11299,4
68,14813,4
69,10078,4
70,12535,17
71,8861,0
72,15057,5
73,13359,18
74,10087,2
75,19497,11
76,18427,5
77,17956,20
78,13644,0
79,15872,2
80,12993,1
81,9591,0
82,6218,0
83,14821,2
84,10826,4
85,13838,12
86,13643,4
87,16034,9
88,13545,4
89,9175,3
90,19685,1
91,9548,0
92,17779,11
93,14922,7
94,12544,13
95,14484,7
96,20742,10
97,16674,10
98,6266,5
99,5366,12
100,6634,2
101,13330,5
102,14506,9
103,11624,3
104,8954,3
105,10354,3
106,14159,5
107,11967,1
108,11534,8
109,16632,12
110,9822,0
111,19384,12
112,10901,4
113,10578,15
114,13169,12
