Leaf,TotalPacket,DropPacket
0,19626,175
1,12678,129
2,16213,125
3,15899,138
4,15540,173
5,12590,77
6,15477,386
7,15137,269
8,3856,146
9,8300,90
10,23553,144
11,17853,157
12,20109,251
13,17375,228
14,15707,194
15,19007,167
16,17892,118
17,17791,227
18,19897,209
19,14216,188
20,20605,414
21,19400,117
22,15706,166
23,13790,217
24,14669,211
25,5977,88
26,20233,289
27,21964,239
28,17202,270
29,6984,41
30,11317,79
31,3920,40
32,8985,92
33,16235,131
34,23302,247
35,18309,254
36,20317,84
37,19831,40
38,15289,124
39,13322,113
40,17546,164
41,19844,198
42,21703,311
43,28511,189
44,3994,106
45,14398,327
46,24327,295
47,17415,84
48,13063,175
49,6731,67
50,23895,369
51,19551,196
52,6309,46
53,14078,232
54,5129,130
55,15597,174
56,14814,151
57,15463,381
58,4743,67
59,13085,122
60,18249,211
61,12299,167
62,14531,375
63,5143,54
64,13585,97
65,15135,180
66,14510,96
67,15246,183
68,15468,135
69,16514,250
70,12512,98
71,6731,52
72,18101,329
73,14713,194
74,11044,380
75,16769,185
76,13243,201
77,22741,500
78,12337,296
79,15262,370
80,11315,189
81,6114,148
82,4716,9
83,12725,306
84,14485,133
85,12089,354
86,13154,205
87,16113,205
88,12960,236
89,15494,417
90,11892,345
91,13744,147
92,15768,367
93,16940,88
94,14075,140
95,13841,332
96,20881,207
97,16925,281
98,4573,20
99,4948,65
100,6707,136
101,15493,163
102,16471,179
103,16571,203
104,7817,49
105,18464,121
106,13554,71
107,8858,91
108,13078,119
109,9879,365
110,15384,150
111,21456,238
112,5793,26
113,12939,90
114,12020,110
