Leaf,TotalPacket,DropPacket
0,17430,212
1,11307,171
2,13291,263
3,11136,426
4,14431,191
5,11807,74
6,14477,399
7,14898,228
8,3520,145
9,8254,94
10,17548,279
11,10382,200
12,18985,253
13,12372,236
14,16210,240
15,19017,300
16,18670,179
17,17630,270
18,18303,226
19,10541,345
20,13044,190
21,16832,128
22,15075,216
23,11596,169
24,13468,185
25,6325,82
26,18465,127
27,20107,258
28,11732,209
29,6930,57
30,10628,133
31,3711,42
32,8251,144
33,13109,226
34,20606,380
35,17069,208
36,17428,132
37,19420,143
38,13102,186
39,12384,177
40,16621,365
41,17603,404
42,20617,262
43,24942,204
44,3902,90
45,12292,456
46,22619,314
47,14536,185
48,12944,121
49,4848,86
50,20228,209
51,18036,180
52,5899,138
53,16647,217
54,5406,121
55,14330,217
56,11687,213
57,16743,333
58,4596,108
59,12302,39
60,14013,121
61,12281,107
62,15212,178
63,4724,40
64,12457,93
65,11714,243
66,11290,212
67,13560,306
68,13957,133
69,12824,285
70,5746,115
71,6334,82
72,18817,225
73,12238,267
74,5067,66
75,15855,118
76,5009,58
77,20423,465
78,13694,102
79,15338,96
80,11130,141
81,5861,114
82,4559,36
83,13872,179
84,12422,245
85,12086,323
86,14677,71
87,17216,249
88,11324,225
89,16303,364
90,15722,373
91,12930,202
92,13701,170
93,15037,112
94,13301,183
95,13252,216
96,19506,187
97,12093,196
98,3216,162
99,4389,119
100,6220,154
101,11811,200
102,12767,178
103,18887,63
104,7595,69
105,15486,132
106,11366,172
107,9385,103
108,13027,118
109,7291,286
110,10253,328
111,19512,263
112,5488,71
113,10731,127
114,11262,127
