Leaf,TotalPacket,DropPacket
0,17409,156
1,11439,140
2,14369,182
3,15245,89
4,13689,231
5,12154,67
6,14521,373
7,14307,185
8,3425,119
9,8657,72
10,23741,51
11,16590,167
12,20076,175
13,17134,217
14,15511,180
15,17972,140
16,17595,134
17,16846,268
18,19605,174
19,12871,73
20,20428,199
21,18359,126
22,15265,209
23,13118,116
24,13989,151
25,5927,91
26,19427,306
27,21307,214
28,16322,160
29,6826,61
30,11571,47
31,3876,48
32,8879,69
33,15680,110
34,21767,250
35,17702,209
36,19686,82
37,18471,37
38,15519,99
39,12517,113
40,16731,141
41,18853,242
42,20297,217
43,25915,177
44,4022,100
45,13717,271
46,24632,254
47,16355,89
48,12641,154
49,6846,51
50,23998,411
51,18746,154
52,6357,69
53,14414,142
54,5152,144
55,14910,133
56,14209,75
57,15084,266
58,4686,88
59,12009,36
60,17761,125
61,11490,131
62,13754,385
63,5085,63
64,13101,104
65,14513,248
66,13156,116
67,14437,145
68,14880,114
69,15463,256
70,11562,74
71,6468,76
72,18091,204
73,14332,149
74,11264,369
75,16520,193
76,12638,210
77,21492,280
78,12434,232
79,15453,310
80,10841,203
81,5698,107
82,4705,10
83,12703,145
84,13770,140
85,11808,241
86,12652,344
87,15605,168
88,13381,260
89,14361,270
90,11231,207
91,11966,162
92,15576,339
93,15013,103
94,13958,229
95,14350,176
96,20009,172
97,14592,149
98,4534,26
99,4583,58
100,6421,128
101,14086,143
102,15451,189
103,16864,125
104,7590,56
105,16809,68
106,13086,58
107,8622,71
108,12926,92
109,9991,248
110,14379,141
111,20469,208
112,5882,20
113,12427,84
114,11653,63
