Leaf,TotalPacket,DropPacket
0,14791,24
1,10746,5
2,7974,2
3,8318,10
4,13043,79
5,12100,7
6,19674,15
7,9113,116
8,5553,40
9,13893,9
10,18264,66
11,14624,26
12,14977,8
13,16924,34
14,15684,48
15,14712,25
16,15251,4
17,20130,4
18,18854,81
19,14447,73
20,17978,22
21,18546,17
22,13880,59
23,11542,15
24,20550,133
25,2361,29
26,23374,19
27,23965,13
28,18970,26
29,8170,6
30,8335,125
31,2919,41
32,13151,14
33,11048,16
34,24598,8
35,19120,33
36,13279,15
37,18202,107
38,12321,33
39,13742,45
40,15252,6
41,15161,40
42,18393,35
43,24393,8
44,4037,22
45,13826,11
46,16632,102
47,10605,36
48,9939,1
49,7970,23
50,20971,41
51,12763,43
52,9236,39
53,14274,19
54,5811,3
55,16437,9
56,14159,12
57,12251,6
58,3122,1
59,9691,25
60,16657,115
61,10318,20
62,15652,13
63,7965,25
64,3963,2
65,9853,5
66,7349,46
67,11331,9
68,14117,15
69,9465,89
70,12651,46
71,8443,21
72,15131,9
73,12572,36
74,9409,13
75,19722,219
76,17504,15
77,17058,42
78,12860,11
79,15717,6
80,12601,8
81,9427,3
82,6218,0
83,13468,62
84,10402,28
85,13254,37
86,13296,13
87,15671,24
88,12986,55
89,9352,63
90,18785,32
91,9518,2
92,17701,14
93,14172,18
94,11780,37
95,14291,22
96,20342,30
97,17059,19
98,6059,23
99,5513,30
100,6524,8
101,12507,31
102,13709,24
103,10821,10
104,8991,3
105,10215,10
106,13716,38
107,11478,22
108,10939,55
109,15727,50
110,9526,19
111,18201,56
112,10362,56
113,10651,24
114,12601,44
