Leaf,TotalPacket,DropPacket
0,18974,11
1,8677,0
2,9325,0
3,10359,5
4,20339,7
5,10302,0
6,18600,9
7,10349,2
8,10522,11
9,10213,0
10,7070,9
11,10262,0
12,9925,0
13,20231,4
14,13444,2
15,6149,8
16,15753,2
17,22470,0
18,11577,3
19,10579,2
20,24147,7
21,18853,5
22,16197,0
23,13969,0
24,26008,12
25,10331,11
26,19829,0
27,26236,5
28,21016,8
29,13494,9
30,9698,3
31,4495,1
32,8365,9
33,12599,0
34,17039,6
35,21198,0
36,8954,5
37,14624,5
38,15418,2
39,16551,9
40,17769,0
41,12723,6
42,18765,20
43,30344,4
44,13369,5
45,10825,8
46,17213,14
47,15112,2
48,2580,10
49,7922,0
50,19872,0
51,10051,9
52,14762,7
53,14073,12
54,6311,0
55,18301,10
56,12476,6
57,7822,0
58,9929,0
59,12083,7
60,20014,0
61,11204,11
62,17797,1
63,13804,2
64,8990,1
65,10821,0
66,7940,0
67,10812,8
68,16026,0
69,12340,6
70,13378,13
71,8460,0
72,15916,1
73,17026,9
74,7706,2
75,18371,5
76,19684,4
77,9599,20
78,15751,16
79,14433,1
80,12966,2
81,14065,7
82,7605,0
83,14752,0
84,9920,2
85,4301,8
86,13114,0
87,18078,6
88,14819,13
89,9752,0
90,16208,0
91,10888,0
92,15455,6
93,12001,4
94,12725,7
95,12473,0
96,18497,0
97,17055,14
98,5956,0
99,11718,3
100,9980,0
101,12900,2
102,15542,12
103,14321,0
104,5320,0
105,17189,0
106,12352,12
107,10864,3
108,7207,1
109,12485,3
110,7561,1
111,17094,3
112,13530,7
113,12911,8
114,14970,2
