Leaf,TotalPacket,DropPacket
0,18495,147
1,11796,144
2,15928,94
3,15946,93
4,14184,181
5,12632,58
6,14891,303
7,14525,233
8,3676,124
9,8865,84
10,23423,50
11,16332,98
12,20254,204
13,17208,203
14,16088,176
15,18506,130
16,17965,55
17,16854,219
18,20147,154
19,13631,72
20,20550,201
21,18499,104
22,15455,155
23,12606,127
24,14889,136
25,5926,83
26,19724,228
27,21423,281
28,16010,159
29,6938,31
30,11031,71
31,3857,41
32,9319,68
33,15427,123
34,22198,324
35,17776,209
36,20342,76
37,18715,51
38,15644,92
39,13126,94
40,16538,138
41,19087,269
42,21102,339
43,27060,168
44,4202,111
45,14176,237
46,24022,274
47,17134,72
48,12821,142
49,6546,57
50,23639,362
51,19042,141
52,6456,64
53,14031,157
54,4957,124
55,15219,136
56,14593,77
57,15079,237
58,4651,78
59,12361,40
60,17446,139
61,11349,137
62,14042,307
63,5184,43
64,12814,74
65,15525,182
66,13707,104
67,14358,181
68,15046,98
69,16287,230
70,12247,68
71,6510,58
72,18033,210
73,13779,154
74,11894,330
75,16701,216
76,12870,182
77,21077,406
78,12999,187
79,15476,295
80,11125,146
81,6013,101
82,4703,7
83,13199,187
84,13980,223
85,12002,255
86,13204,209
87,15552,166
88,13027,253
89,14369,274
90,11707,200
91,12618,126
92,15691,289
93,15916,81
94,14032,113
95,14022,182
96,19793,169
97,15131,155
98,4556,21
99,4798,58
100,7077,135
101,14947,131
102,15285,147
103,15661,315
104,7533,147
105,17221,65
106,13229,62
107,9070,73
108,13320,84
109,10596,262
110,15139,122
111,20920,184
112,5690,48
113,12885,70
114,11807,104
