Leaf,TotalPacket,DropPacket
0,16183,3
1,11713,0
2,8127,0
3,8694,1
4,13563,5
5,12527,0
6,20181,31
7,10688,0
8,5572,15
9,14041,0
10,18424,72
11,15703,0
12,16038,0
13,17964,15
14,16577,0
15,14958,9
16,15398,0
17,20284,0
18,20232,47
19,15135,0
20,18553,7
21,19412,0
22,14696,0
23,12209,1
24,21785,13
25,2440,62
26,24269,0
27,24800,0
28,19123,18
29,8145,4
30,9355,12
31,3146,1
32,14075,7
33,12150,0
34,24873,1
35,19966,0
36,13498,12
37,19209,4
38,13618,1
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,3999,53
45,13829,11
46,17146,12
47,11549,0
48,9996,0
49,8216,0
50,22205,0
51,13277,24
52,9631,7
53,14837,85
54,6211,0
55,17133,7
56,14176,20
57,12796,0
58,3361,0
59,9700,18
60,18005,0
61,10884,10
62,16385,0
63,8324,6
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10428,1
70,12933,12
71,8861,0
72,15429,0
73,13601,54
74,10446,0
75,20094,1
76,18391,2
77,18110,18
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13848,12
86,14065,0
87,16289,11
88,13527,7
89,9610,0
90,19713,0
91,9548,0
92,17651,16
93,15166,6
94,12808,12
95,14878,2
96,21828,0
97,17289,17
98,6136,11
99,5654,32
100,6799,0
101,13467,4
102,14498,4
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17319,10
110,9822,0
111,19843,6
112,11280,1
113,11122,20
114,14145,1
