Leaf,TotalPacket,DropPacket
0,19018,213
1,11477,264
2,14366,267
3,10944,329
4,14392,155
5,12548,55
6,14664,321
7,14879,187
8,3920,137
9,8690,74
10,18523,203
11,10798,138
12,19465,222
13,14182,139
14,16169,300
15,19654,235
16,19444,136
17,18680,201
18,18576,175
19,11235,253
20,12332,165
21,18049,94
22,15526,140
23,12265,127
24,13371,201
25,6107,101
26,19260,162
27,21242,156
28,13375,111
29,7049,29
30,11139,86
31,3915,36
32,8859,126
33,14277,113
34,21139,370
35,18541,168
36,17581,103
37,19639,107
38,13671,160
39,13303,113
40,17968,312
41,19319,235
42,22226,319
43,26323,162
44,4102,94
45,12400,263
46,23549,236
47,14417,159
48,13064,99
49,5009,50
50,21013,225
51,19006,160
52,6715,107
53,16296,158
54,5237,143
55,15056,192
56,11368,157
57,17209,168
58,4303,96
59,12259,23
60,15053,77
61,11918,98
62,14704,171
63,4814,44
64,12209,103
65,12837,212
66,11398,165
67,14975,225
68,14888,129
69,14765,159
70,6015,106
71,6026,71
72,19164,189
73,13571,158
74,5132,63
75,16819,112
76,5242,50
77,22324,295
78,13936,93
79,15244,234
80,11489,135
81,6243,103
82,4727,28
83,14004,145
84,13739,235
85,12601,243
86,14960,79
87,18036,214
88,12280,147
89,16498,214
90,16298,320
91,13253,170
92,13748,185
93,15604,76
94,13303,125
95,13168,204
96,19524,186
97,12112,163
98,3329,147
99,5040,90
100,6661,125
101,12074,112
102,13171,131
103,18958,39
104,7632,59
105,17130,89
106,11882,106
107,9190,94
108,13391,88
109,7793,251
110,10919,270
111,21207,185
112,5962,75
113,10885,100
114,12318,94
