Leaf,TotalPacket,DropPacket
0,19156,35
1,8677,0
2,9325,0
3,10342,28
4,20426,9
5,10302,0
6,18630,22
7,10526,0
8,10795,35
9,10213,0
10,7097,29
11,10262,0
12,9925,0
13,20101,29
14,13411,3
15,6270,29
16,15785,1
17,22470,0
18,11587,21
19,10745,0
20,24106,42
21,18870,4
22,16197,0
23,13893,10
24,26254,29
25,10803,32
26,19829,0
27,26666,0
28,21089,21
29,13868,31
30,9686,36
31,4473,3
32,8361,28
33,12599,0
34,16939,8
35,21198,0
36,8919,16
37,14680,23
38,15666,0
39,16796,19
40,17769,0
41,12965,0
42,18845,46
43,30147,19
44,13528,35
45,10968,40
46,17556,24
47,15356,0
48,2616,24
49,7922,0
50,19872,0
51,10121,17
52,14753,23
53,14345,36
54,6311,0
55,18426,16
56,12436,16
57,7822,0
58,9929,0
59,12278,24
60,20014,0
61,11257,37
62,17882,0
63,13802,2
64,9069,0
65,10821,0
66,7940,0
67,11011,19
68,16026,0
69,12703,0
70,13609,41
71,8460,0
72,15911,1
73,17079,38
74,7759,1
75,18308,29
76,20056,0
77,10048,62
78,16197,17
79,14440,0
80,13183,3
81,14419,2
82,7598,2
83,14752,0
84,10021,0
85,4389,31
86,13114,0
87,18062,31
88,14559,48
89,9752,1
90,16208,0
91,10888,0
92,15377,13
93,11935,13
94,12812,31
95,12474,1
96,18497,0
97,17220,26
98,5956,0
99,11887,0
100,9980,0
101,13121,1
102,15909,36
103,14321,0
104,5315,3
105,17189,0
106,12618,23
107,10855,22
108,7264,1
109,12587,6
110,7578,0
111,17077,28
112,13613,9
113,13322,22
114,15138,0
