Leaf,TotalPacket,DropPacket
0,19229,138
1,11912,258
2,15415,164
3,15468,86
4,14961,144
5,12376,55
6,15990,255
7,15356,179
8,4256,119
9,8809,85
10,23202,54
11,17489,79
12,20695,181
13,17356,179
14,15394,162
15,19458,93
16,17801,90
17,16992,133
18,19924,155
19,13847,49
20,21892,230
21,18812,78
22,15356,157
23,13412,71
24,15180,117
25,6112,119
26,20358,200
27,21665,187
28,16686,92
29,7085,45
30,11654,81
31,3938,85
32,9414,68
33,16131,97
34,23984,231
35,19005,175
36,19579,124
37,19105,25
38,15177,191
39,13692,101
40,17787,107
41,19913,196
42,22149,204
43,27616,138
44,4497,101
45,15317,285
46,24672,275
47,17427,73
48,13174,154
49,6969,55
50,24814,279
51,19824,114
52,6056,139
53,14847,227
54,5103,157
55,15938,126
56,15393,53
57,15757,244
58,4885,69
59,12231,22
60,17820,121
61,11857,199
62,14986,313
63,5043,56
64,13454,122
65,15959,143
66,14784,61
67,14434,180
68,15023,99
69,16342,205
70,12587,92
71,6677,60
72,18061,225
73,15071,146
74,12305,310
75,16371,136
76,13732,101
77,23527,241
78,12305,303
79,15555,325
80,11921,137
81,6265,100
82,4724,8
83,13396,133
84,14480,96
85,13249,192
86,13578,166
87,16037,147
88,13420,192
89,15663,207
90,12508,175
91,12428,106
92,16438,248
93,14897,63
94,13805,106
95,13692,187
96,20262,140
97,15777,100
98,4617,24
99,4945,64
100,7039,195
101,14869,105
102,15759,140
103,17164,150
104,7778,77
105,18059,41
106,13608,37
107,9256,84
108,12898,92
109,11094,246
110,15321,97
111,21971,162
112,5802,45
113,13124,59
114,12151,99
