Leaf,TotalPacket,DropPacket
0,18811,19
1,8658,1
2,9053,9
3,10399,8
4,19908,20
5,10290,1
6,18603,9
7,10377,3
8,10321,28
9,9744,2
10,7127,18
11,9783,5
12,9809,1
13,19979,10
14,13287,3
15,6258,8
16,15720,2
17,22390,1
18,11107,19
19,10745,0
20,23817,20
21,18700,4
22,15532,6
23,13679,7
24,26045,23
25,10562,18
26,19534,3
27,25194,13
28,20662,18
29,13476,21
30,9492,26
31,4472,4
32,8530,6
33,12197,5
34,16619,7
35,21198,0
36,8856,7
37,14205,23
38,14694,16
39,16047,25
40,16616,13
41,12323,5
42,18901,23
43,29624,23
44,12697,23
45,10541,17
46,16966,18
47,14419,9
48,2617,9
49,7439,3
50,19607,1
51,10003,13
52,14709,12
53,14057,13
54,6142,2
55,18016,17
56,12456,15
57,7577,5
58,9670,2
59,12139,7
60,20014,0
61,11061,23
62,17858,1
63,13810,0
64,8813,10
65,10536,3
66,7697,5
67,10391,17
68,15910,2
69,11927,15
70,13602,17
71,8453,1
72,15122,10
73,16912,22
74,7416,14
75,17619,25
76,18579,12
77,9663,31
78,14772,31
79,13759,3
80,12848,9
81,14073,8
82,7330,2
83,14512,2
84,9101,12
85,4158,30
86,12889,4
87,17898,11
88,14202,37
89,9496,1
90,15694,3
91,10888,0
92,15474,9
93,11731,6
94,12542,13
95,12473,0
96,18382,1
97,16518,26
98,5956,0
99,11564,14
100,9904,2
101,12302,7
102,15715,23
103,13870,4
104,5004,3
105,16926,1
106,11571,30
107,10901,7
108,7100,7
109,12390,5
110,6984,4
111,17003,13
112,13321,9
113,13029,12
114,14563,8
