Leaf,TotalPacket,DropPacket
0,18759,19
1,8677,0
2,8885,6
3,10363,12
4,19599,19
5,10280,1
6,18360,17
7,10422,3
8,10124,24
9,9577,8
10,6984,12
11,9842,3
12,9660,1
13,19662,18
14,12857,9
15,6302,9
16,15356,3
17,22470,0
18,10836,14
19,10412,3
20,23394,21
21,18441,5
22,15425,8
23,12989,10
24,24751,33
25,10169,25
26,19140,9
27,24968,17
28,20832,8
29,13326,23
30,9184,10
31,4348,2
32,8498,9
33,12175,6
34,16015,18
35,21090,2
36,8873,8
37,14179,13
38,14490,14
39,15657,29
40,16571,9
41,12069,13
42,18622,25
43,28088,26
44,12927,19
45,10690,24
46,16344,25
47,14252,14
48,2477,9
49,7599,2
50,19761,2
51,9916,6
52,14820,11
53,13865,15
54,6155,3
55,18199,15
56,12405,11
57,7723,1
58,9672,2
59,12328,12
60,20014,0
61,10785,21
62,17593,2
63,13800,1
64,8926,7
65,10088,8
66,7571,6
67,10611,19
68,15633,2
69,11630,20
70,13517,15
71,8460,0
72,15021,14
73,16932,15
74,7225,9
75,17556,21
76,18508,23
77,9419,35
78,15485,21
79,13711,7
80,12714,10
81,13487,16
82,7282,7
83,14476,1
84,8969,15
85,4068,24
86,12869,2
87,17477,9
88,14428,27
89,9513,1
90,15687,3
91,10888,0
92,15371,7
93,11283,15
94,12228,17
95,12199,2
96,18114,2
97,16345,24
98,5926,1
99,11666,11
100,9842,2
101,12173,12
102,14833,24
103,13740,4
104,4971,4
105,16926,2
106,11565,22
107,10674,7
108,7129,4
109,12094,6
110,7328,1
111,16884,19
112,13136,15
113,12598,17
114,14488,5
