Leaf,TotalPacket,DropPacket
0,20135,124
1,12409,152
2,16643,98
3,16028,113
4,15236,149
5,12611,63
6,15755,310
7,15339,325
8,3916,482
9,8787,85
10,23806,60
11,18482,127
12,20721,188
13,17692,284
14,15618,187
15,19501,108
16,17637,99
17,17591,206
18,20639,159
19,14157,169
20,21279,392
21,19163,124
22,16166,140
23,14315,203
24,15245,144
25,5785,102
26,20469,236
27,22494,208
28,16837,300
29,7095,26
30,11310,87
31,3650,54
32,9408,60
33,16426,152
34,22807,410
35,19189,225
36,20140,77
37,19682,30
38,15215,106
39,13822,131
40,17681,139
41,19824,215
42,22098,771
43,28351,183
44,4181,73
45,14855,267
46,25305,236
47,17475,59
48,13143,201
49,6706,47
50,24182,360
51,20055,135
52,6096,62
53,14357,190
54,5407,130
55,15835,211
56,15091,66
57,14966,789
58,4476,102
59,12788,48
60,17908,213
61,12406,149
62,15363,291
63,5172,32
64,13710,77
65,15100,201
66,14521,97
67,15207,184
68,15428,274
69,16454,215
70,12919,93
71,6820,48
72,18896,195
73,15246,146
74,11640,299
75,17033,177
76,13509,304
77,23104,458
78,12844,228
79,16282,345
80,11002,194
81,6468,129
82,4712,8
83,12810,210
84,14448,156
85,12780,324
86,12790,241
87,16287,155
88,13166,244
89,15454,308
90,12338,223
91,13696,119
92,15891,327
93,17058,96
94,14092,121
95,14254,266
96,20944,168
97,16800,330
98,4543,12
99,5118,76
100,6560,142
101,15369,129
102,16332,160
103,16304,250
104,7763,63
105,18118,63
106,13655,66
107,8910,119
108,13001,102
109,10856,237
110,15546,412
111,21292,206
112,5746,55
113,13056,67
114,12346,91
