Leaf,TotalPacket,DropPacket
0,16175,1
1,11713,0
2,8127,0
3,8704,2
4,13298,8
5,12527,0
6,20066,7
7,10688,0
8,5444,12
9,14041,0
10,18432,11
11,15703,0
12,15805,2
13,17790,5
14,16345,1
15,14891,8
16,15398,0
17,20284,0
18,19939,7
19,15135,0
20,18596,1
21,19284,1
22,14696,0
23,12234,0
24,21350,15
25,2480,5
26,24024,2
27,24800,0
28,19260,6
29,8044,7
30,9374,7
31,3244,0
32,13920,4
33,12150,0
34,24877,3
35,19650,2
36,13345,8
37,18822,9
38,13754,0
39,14515,1
40,15938,0
41,15773,2
42,19121,2
43,25487,0
44,3848,9
45,13633,14
46,16349,14
47,11069,5
48,9996,0
49,8216,0
50,21955,1
51,13311,8
52,9602,7
53,14486,14
54,6211,0
55,17131,3
56,14335,4
57,12796,0
58,3361,0
59,9653,11
60,17844,1
61,10708,10
62,16199,1
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10406,1
70,13053,10
71,8861,0
72,15429,0
73,13632,7
74,10446,0
75,19644,6
76,18403,2
77,17776,21
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11214,1
85,13777,5
86,14065,0
87,15977,9
88,13597,10
89,9233,2
90,19713,0
91,9548,0
92,17702,5
93,14962,6
94,12498,14
95,14748,2
96,21658,2
97,17446,2
98,6119,9
99,5595,6
100,6799,0
101,13185,6
102,14606,2
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12037,1
109,17328,4
110,9762,1
111,19825,5
112,11124,1
113,10978,8
114,13896,4
