Leaf,TotalPacket,DropPacket
0,18097,27
1,8519,6
2,8800,19
3,10294,8
4,19301,37
5,10265,1
6,18286,24
7,9945,10
8,10524,42
9,9684,14
10,6977,13
11,9583,28
12,9649,3
13,19667,27
14,11513,28
15,6229,27
16,14878,15
17,22199,10
18,11105,19
19,10624,3
20,22746,31
21,18060,18
22,14960,21
23,12483,31
24,25297,34
25,10204,17
26,19098,15
27,24648,59
28,20376,25
29,13165,53
30,9340,9
31,4085,11
32,8373,23
33,11496,33
34,16452,31
35,20989,4
36,8585,12
37,14095,43
38,13197,61
39,15414,75
40,16269,32
41,12057,40
42,18348,29
43,27664,55
44,13325,30
45,10668,24
46,16141,49
47,13793,37
48,2526,31
49,7460,10
50,19160,6
51,9468,27
52,14504,15
53,13390,27
54,5896,8
55,17770,29
56,12032,31
57,7624,8
58,9098,12
59,11501,34
60,18968,10
61,10551,38
62,17364,10
63,13731,5
64,8794,12
65,10245,16
66,7605,8
67,10417,43
68,14942,11
69,11833,30
70,13623,32
71,8180,5
72,14944,37
73,16926,12
74,7358,13
75,17515,30
76,18639,25
77,9632,55
78,14695,53
79,13693,16
80,12129,37
81,13476,36
82,7537,2
83,13881,9
84,9168,31
85,4020,31
86,12844,8
87,17334,32
88,14360,37
89,9571,2
90,15523,19
91,10433,6
92,14789,18
93,11033,32
94,11610,35
95,11912,5
96,17775,8
97,16316,35
98,5916,9
99,10954,29
100,9554,9
101,12275,28
102,14933,42
103,13760,7
104,4814,22
105,16689,8
106,11013,40
107,10902,11
108,7263,0
109,11780,29
110,7178,8
111,16736,49
112,12777,29
113,12627,25
114,13724,29
