Leaf,TotalPacket,DropPacket
0,19058,26
1,8677,0
2,9325,0
3,10510,21
4,20397,39
5,10302,0
6,18533,16
7,10328,3
8,10604,126
9,9735,3
10,7166,22
11,10262,0
12,9925,0
13,20416,23
14,13340,5
15,6180,35
16,15806,0
17,22441,1
18,11693,37
19,10745,0
20,23845,70
21,18895,12
22,15950,2
23,13917,11
24,26262,29
25,10486,22
26,19425,2
27,26043,9
28,21110,27
29,13754,31
30,9690,36
31,4501,15
32,8670,36
33,12387,2
34,16894,14
35,21183,1
36,8931,22
37,14621,23
38,14946,40
39,15953,49
40,17129,17
41,12611,4
42,19000,83
43,29749,68
44,13395,43
45,10931,76
46,17589,30
47,14780,37
48,2673,25
49,7922,0
50,19872,0
51,9941,52
52,15033,46
53,14486,91
54,6312,1
55,18320,62
56,12654,41
57,7570,2
58,9929,0
59,12156,19
60,20014,0
61,11095,38
62,17882,0
63,13810,0
64,8928,3
65,10615,4
66,7572,3
67,11037,61
68,16026,0
69,12177,17
70,13534,243
71,8460,0
72,15514,6
73,16999,35
74,7472,6
75,18018,95
76,19621,57
77,10147,192
78,15998,62
79,13970,2
80,13170,12
81,14134,13
82,7514,1
83,14752,0
84,9825,19
85,4141,58
86,12983,1
87,17969,12
88,14792,84
89,9492,1
90,15954,3
91,10888,0
92,15443,16
93,11804,13
94,12681,25
95,12475,2
96,18382,1
97,16833,13
98,5981,26
99,11882,20
100,9848,2
101,12469,12
102,15416,62
103,14321,0
104,5279,1
105,16930,1
106,12294,29
107,10953,10
108,7236,17
109,12576,31
110,7578,0
111,17120,68
112,13493,26
113,13498,30
114,15115,1
