Leaf,TotalPacket,DropPacket
0,17125,413
1,11498,189
2,12186,429
3,10490,417
4,14175,379
5,10436,141
6,14325,489
7,11949,372
8,3537,160
9,7953,156
10,16756,423
11,11484,345
12,19097,299
13,13657,489
14,15508,290
15,19045,391
16,18093,357
17,17281,391
18,18431,345
19,10606,380
20,13152,257
21,15660,292
22,15042,242
23,11571,271
24,12506,268
25,6095,75
26,18370,245
27,20549,223
28,11522,547
29,6716,70
30,9770,198
31,3909,58
32,8740,127
33,13012,336
34,18705,680
35,15967,418
36,17453,213
37,19133,327
38,11905,271
39,13030,143
40,15130,494
41,17181,449
42,20812,461
43,25052,412
44,4011,98
45,12348,437
46,22273,514
47,14455,263
48,12839,109
49,5158,65
50,18752,445
51,16251,315
52,5963,108
53,16043,258
54,5169,130
55,12905,300
56,10913,243
57,17329,369
58,4471,101
59,12400,98
60,15184,204
61,11573,125
62,14812,289
63,4922,36
64,11872,219
65,12698,527
66,11342,286
67,14077,321
68,12889,241
69,14292,274
70,5964,145
71,6082,80
72,17974,277
73,11632,371
74,4794,108
75,13911,342
76,4912,90
77,19975,474
78,12406,224
79,14523,316
80,11727,212
81,5475,164
82,4553,24
83,13925,254
84,11120,455
85,12361,443
86,13924,147
87,16457,333
88,10849,279
89,15178,339
90,15259,465
91,12755,283
92,12348,479
93,13975,288
94,12968,309
95,12023,706
96,17920,428
97,11516,444
98,3021,148
99,4729,84
100,6202,169
101,11241,291
102,12179,409
103,18776,71
104,7620,65
105,16415,242
106,12328,170
107,9188,135
108,12692,182
109,7922,342
110,11563,330
111,19143,460
112,5507,101
113,10907,167
114,10417,171
