Leaf,TotalPacket,DropPacket
0,19269,28
1,8677,0
2,9325,0
3,10355,16
4,20454,49
5,10302,0
6,18626,40
7,10526,0
8,10846,60
9,10213,0
10,7153,31
11,10262,0
12,9925,0
13,20220,91
14,13577,1
15,6297,58
16,15789,1
17,22470,0
18,11859,124
19,10745,0
20,24175,85
21,18894,11
22,16197,0
23,13925,17
24,26237,21
25,10775,46
26,19829,0
27,26666,0
28,21120,67
29,13910,70
30,9769,56
31,4527,0
32,8431,11
33,12599,0
34,17086,7
35,21198,0
36,9007,31
37,14860,93
38,15666,0
39,17134,48
40,17769,0
41,12965,0
42,18866,44
43,30210,9
44,13653,57
45,10968,56
46,17560,52
47,15356,0
48,2643,52
49,7922,0
50,19872,0
51,10141,86
52,14790,36
53,14398,50
54,6320,10
55,18450,40
56,12427,28
57,7822,0
58,9929,0
59,12592,82
60,20014,0
61,11327,39
62,17882,0
63,13800,1
64,9069,0
65,10821,0
66,7940,0
67,11095,13
68,16026,0
69,12703,0
70,13676,67
71,8460,0
72,16132,0
73,17131,56
74,7816,0
75,18442,11
76,20056,0
77,10193,195
78,16258,9
79,14440,0
80,13200,0
81,14430,7
82,7606,1
83,14752,0
84,10021,0
85,4286,59
86,13114,0
87,18149,93
88,14661,46
89,9753,1
90,16208,0
91,10888,0
92,15454,39
93,12043,60
94,12868,73
95,12475,2
96,18497,0
97,17277,20
98,5956,0
99,11887,0
100,9980,0
101,13122,1
102,15960,94
103,14321,0
104,5313,1
105,17189,0
106,12609,18
107,10989,56
108,7263,0
109,12598,13
110,7578,0
111,17093,69
112,13689,7
113,13391,95
114,15138,0
