Leaf,TotalPacket,DropPacket
0,19064,6
1,8582,2
2,9325,0
3,10475,1
4,20330,4
5,10302,0
6,18537,3
7,10338,1
8,10638,5
9,10213,0
10,7112,4
11,10262,0
12,9925,0
13,20146,4
14,13336,3
15,6311,2
16,15806,0
17,22470,0
18,11749,0
19,10501,2
20,24310,0
21,18883,0
22,16197,0
23,13969,0
24,26138,5
25,10751,4
26,19829,0
27,26400,2
28,21124,4
29,13739,6
30,9675,3
31,4512,1
32,8529,3
33,12599,0
34,17059,3
35,21198,0
36,8976,1
37,14657,2
38,15666,0
39,16813,4
40,17769,0
41,12675,2
42,18625,8
43,30264,2
44,13400,7
45,10714,7
46,17218,5
47,15191,2
48,2834,0
49,7922,0
50,19872,0
51,10306,0
52,14740,4
53,14244,5
54,6311,0
55,18241,5
56,12585,1
57,7822,0
58,9929,0
59,12430,1
60,20014,0
61,11301,4
62,17633,1
63,13807,1
64,9043,2
65,10821,0
66,7940,0
67,10815,5
68,16026,0
69,12544,2
70,13414,7
71,8460,0
72,15892,2
73,17250,1
74,7816,0
75,18478,3
76,19806,1
77,10048,4
78,15264,9
79,14440,0
80,13166,1
81,14023,4
82,7605,0
83,14752,0
84,9756,2
85,4463,2
86,13114,0
87,18273,0
88,14771,7
89,9752,0
90,16208,0
91,10888,0
92,15315,4
93,11993,3
94,13055,0
95,12473,0
96,18497,0
97,17197,4
98,5956,0
99,11784,1
100,9980,0
101,13132,0
102,15985,3
103,14321,0
104,5240,1
105,17189,0
106,12367,5
107,11024,0
108,7263,0
109,12450,2
110,7578,0
111,17191,0
112,13609,3
113,13058,6
114,15138,0
