Leaf,TotalPacket,DropPacket
0,18316,856
1,12417,338
2,16022,396
3,14562,551
4,14402,470
5,10920,193
6,16078,737
7,15390,448
8,4308,263
9,8669,100
10,21823,687
11,16360,398
12,19490,421
13,17830,509
14,15372,341
15,17900,432
16,17060,235
17,17416,403
18,19755,404
19,12606,254
20,19899,1327
21,17861,727
22,15990,241
23,13780,255
24,15391,283
25,6380,120
26,20658,516
27,20699,571
28,16570,415
29,7071,68
30,11335,296
31,3595,106
32,9430,77
33,15494,357
34,21864,578
35,19212,610
36,17363,288
37,19500,115
38,15255,248
39,13252,400
40,17025,263
41,19450,576
42,21530,688
43,26428,537
44,4254,132
45,15169,331
46,24189,506
47,16997,195
48,12512,233
49,6811,134
50,23893,567
51,19939,385
52,6065,162
53,14175,468
54,5770,137
55,16445,564
56,13699,334
57,15484,566
58,4595,110
59,12598,427
60,17997,301
61,11768,336
62,15409,588
63,5088,122
64,13177,248
65,15281,352
66,13227,319
67,14357,362
68,14481,264
69,15273,445
70,12336,95
71,6815,64
72,18607,495
73,14926,334
74,11652,488
75,16139,512
76,14267,266
77,23000,627
78,13055,272
79,15878,633
80,11036,424
81,6603,198
82,4592,63
83,13186,450
84,12927,271
85,12891,406
86,13107,646
87,16054,258
88,13410,312
89,15253,482
90,11459,385
91,14104,282
92,16177,609
93,15649,279
94,13776,371
95,14222,309
96,20313,444
97,16490,280
98,4461,25
99,4845,236
100,6863,212
101,14886,410
102,15539,275
103,16375,459
104,7724,76
105,17538,486
106,13060,189
107,9014,80
108,13983,470
109,10537,350
110,15045,564
111,21259,303
112,5511,148
113,12220,324
114,11951,237
