Leaf,TotalPacket,DropPacket
0,15835,8
1,11339,3
2,8127,0
3,8436,5
4,13561,4
5,12348,1
6,19959,9
7,9250,28
8,5585,8
9,13796,3
10,18172,16
11,15134,9
12,15887,3
13,17707,14
14,16022,4
15,15158,10
16,15398,0
17,20284,0
18,19520,12
19,14336,13
20,18533,8
21,19115,2
22,14220,9
23,11902,2
24,20792,31
25,2476,7
26,23918,4
27,24651,1
28,19042,12
29,8155,7
30,8843,14
31,2970,5
32,13557,7
33,11734,3
34,25067,1
35,19406,6
36,13381,8
37,18631,22
38,13125,10
39,13933,9
40,15138,5
41,15635,5
42,18290,9
43,25028,5
44,4142,8
45,13570,20
46,16576,20
47,11269,2
48,9996,0
49,7968,6
50,21150,20
51,13096,13
52,9075,13
53,14693,12
54,5950,2
55,16709,5
56,14110,12
57,12544,1
58,3226,1
59,9761,9
60,17078,11
61,10692,20
62,16014,5
63,8199,9
64,4067,1
65,10152,0
66,7787,1
67,11465,3
68,14938,3
69,9539,16
70,12705,26
71,8604,1
72,15025,6
73,13208,14
74,10235,1
75,19680,17
76,18431,4
77,17699,17
78,13630,1
79,15843,4
80,12862,3
81,9591,0
82,6218,0
83,14772,5
84,10753,10
85,13210,14
86,13606,3
87,15909,8
88,13131,5
89,9071,4
90,19203,4
91,9548,0
92,17649,7
93,14756,12
94,11685,19
95,14203,11
96,21064,8
97,16960,5
98,6160,13
99,5473,10
100,6610,2
101,13159,9
102,14507,6
103,11348,3
104,9278,0
105,10630,1
106,14194,7
107,11835,5
108,11791,9
109,16549,20
110,9789,1
111,19640,13
112,10534,9
113,10790,16
114,13364,12
