Leaf,TotalPacket,DropPacket
0,19906,706
1,12839,270
2,14267,340
3,12609,384
4,15515,274
5,12026,167
6,16821,351
7,15530,432
8,4125,151
9,8870,133
10,19768,489
11,12581,948
12,19727,438
13,16877,1566
14,17393,354
15,20062,253
16,20020,313
17,19290,547
18,20012,538
19,11699,467
20,15703,429
21,17784,543
22,15940,261
23,12472,306
24,14925,240
25,6555,119
26,19943,401
27,21745,272
28,14026,877
29,7262,93
30,11600,276
31,4022,45
32,8943,183
33,15296,665
34,21898,616
35,18129,610
36,18441,218
37,20779,243
38,13909,269
39,13565,170
40,18542,806
41,19554,651
42,22992,502
43,27294,424
44,4438,111
45,14518,596
46,24524,471
47,15907,347
48,13276,197
49,5584,73
50,22259,448
51,18858,549
52,7113,137
53,17046,320
54,5649,124
55,15333,494
56,12741,376
57,17218,310
58,4477,272
59,12735,243
60,15883,87
61,12626,291
62,15687,372
63,5118,84
64,13518,260
65,13312,614
66,12444,185
67,15295,454
68,14848,159
69,16244,438
70,6827,159
71,6428,131
72,19441,307
73,14168,370
74,5217,160
75,16645,213
76,5435,191
77,22949,735
78,14330,205
79,16306,453
80,12575,258
81,6703,268
82,4651,17
83,14923,323
84,13968,787
85,13904,449
86,15403,154
87,18240,239
88,12959,318
89,16753,331
90,16313,456
91,14019,316
92,14744,685
93,15619,253
94,14476,435
95,14791,712
96,20702,558
97,14902,1212
98,3629,116
99,5167,131
100,6605,275
101,13779,468
102,16189,1622
103,19308,70
104,8079,102
105,17068,346
106,12818,198
107,9828,154
108,13607,277
109,9824,413
110,12028,345
111,21396,432
112,5746,171
113,12160,293
114,11800,212
