Leaf,TotalPacket,DropPacket
0,19759,133
1,12106,94
2,15082,184
3,10869,275
4,14574,146
5,12714,45
6,14282,266
7,15835,131
8,3825,130
9,8691,71
10,18646,199
11,11725,109
12,19904,160
13,15285,104
14,16423,178
15,19483,184
16,19368,111
17,19066,164
18,19777,150
19,10208,212
20,14369,92
21,18448,83
22,14911,113
23,12450,116
24,14366,166
25,6310,80
26,19746,99
27,21906,147
28,14398,114
29,7069,44
30,11142,88
31,3854,60
32,9293,48
33,15397,94
34,22834,182
35,19621,166
36,17250,89
37,19623,80
38,13841,140
39,13403,71
40,17481,212
41,18111,201
42,22408,165
43,26820,129
44,4074,59
45,13518,177
46,24692,136
47,15291,134
48,12963,72
49,5409,43
50,22091,133
51,19262,132
52,6934,78
53,16617,122
54,5242,141
55,15242,124
56,12422,140
57,17869,157
58,4456,69
59,12935,19
60,15726,75
61,12797,99
62,15500,128
63,4740,36
64,12893,65
65,13688,134
66,11654,132
67,15275,178
68,15072,117
69,14889,123
70,6537,118
71,6591,58
72,19711,167
73,13820,151
74,5222,63
75,17595,98
76,5303,79
77,23356,221
78,13947,75
79,16457,78
80,11762,106
81,6204,85
82,4762,25
83,13957,114
84,14463,161
85,11540,226
86,15121,49
87,18260,142
88,13210,133
89,16341,164
90,14786,284
91,13295,142
92,14886,66
93,16732,53
94,14145,128
95,14133,179
96,19739,163
97,12862,84
98,3059,140
99,4936,62
100,6873,147
101,13293,85
102,14198,72
103,19592,22
104,7624,57
105,16216,78
106,11812,99
107,9298,91
108,13537,59
109,8995,199
110,10356,239
111,21326,156
112,6028,65
113,11274,78
114,12119,90
