Leaf,TotalPacket,DropPacket
0,15231,16
1,11606,3
2,7641,5
3,8400,16
4,13368,23
5,12370,3
6,19025,29
7,9106,49
8,5699,7
9,13874,6
10,18210,49
11,15233,9
12,14804,20
13,17198,26
14,15737,30
15,14767,20
16,15332,1
17,20021,5
18,18278,44
19,14364,20
20,17851,31
21,18800,11
22,13745,24
23,11549,35
24,20455,63
25,2548,7
26,23238,30
27,24059,12
28,18550,40
29,7907,11
30,8817,21
31,3139,11
32,13511,29
33,11265,21
34,23860,24
35,18386,39
36,13272,17
37,18364,49
38,12154,57
39,13896,28
40,15043,39
41,15314,12
42,17643,46
43,24361,28
44,4129,9
45,13794,8
46,16207,45
47,10722,22
48,9870,4
49,7842,11
50,21037,56
51,12497,26
52,8794,33
53,14100,29
54,6047,8
55,16056,15
56,14322,14
57,12348,7
58,3361,0
59,9683,10
60,16377,31
61,10083,27
62,15578,19
63,7731,17
64,3764,4
65,9879,3
66,7466,15
67,11214,11
68,14430,19
69,9689,51
70,12388,70
71,8613,6
72,14765,24
73,12793,29
74,9748,11
75,19494,36
76,17377,22
77,17647,39
78,13049,18
79,15949,4
80,12522,11
81,8873,5
82,6218,0
83,13537,23
84,10097,55
85,13307,16
86,13310,21
87,15064,29
88,12419,30
89,9251,15
90,19016,20
91,9482,5
92,17408,27
93,14119,29
94,12103,37
95,14002,34
96,20488,32
97,16558,27
98,6191,14
99,5463,14
100,6496,13
101,12691,24
102,14033,10
103,11212,10
104,9278,0
105,10294,13
106,13687,34
107,11376,9
108,11250,29
109,15811,35
110,9498,8
111,18189,38
112,10406,37
113,10788,33
114,12478,60
