Leaf,TotalPacket,DropPacket
0,21233,104
1,11206,113
2,16016,172
3,12074,257
4,15929,174
5,12461,76
6,15522,397
7,15788,322
8,3598,174
9,8788,73
10,20202,142
11,14654,88
12,20866,191
13,17195,113
14,17155,172
15,20139,200
16,20450,104
17,19742,145
18,20600,143
19,11530,196
20,15183,181
21,19489,58
22,15158,122
23,13425,98
24,14200,272
25,6287,81
26,20777,84
27,22887,148
28,15814,85
29,7454,62
30,11884,75
31,3983,37
32,9415,65
33,16188,196
34,23709,225
35,20363,187
36,18581,56
37,20848,96
38,14262,123
39,13878,91
40,18828,219
41,19611,208
42,23780,291
43,27845,116
44,4410,75
45,14407,293
46,25714,342
47,16122,130
48,13280,86
49,5510,33
50,22624,155
51,20704,161
52,6908,99
53,17701,121
54,5386,158
55,15877,166
56,12636,124
57,17868,119
58,4900,78
59,13589,23
60,16438,63
61,12902,83
62,15724,196
63,4945,69
64,13382,92
65,14705,261
66,12487,128
67,16242,203
68,15767,264
69,16190,165
70,6546,124
71,6835,47
72,20076,265
73,14725,166
74,5286,59
75,18095,90
76,5552,48
77,24489,263
78,14573,84
79,17079,79
80,11765,280
81,6455,207
82,4766,21
83,15668,121
84,15442,172
85,12645,245
86,15173,51
87,18891,288
88,13951,94
89,16815,242
90,17056,217
91,14149,131
92,17419,90
93,16710,41
94,14176,89
95,14766,188
96,21238,124
97,15417,152
98,3481,129
99,5283,78
100,7432,118
101,13994,88
102,16559,74
103,19859,23
104,7786,69
105,17863,45
106,12974,151
107,9848,90
108,13645,54
109,10174,257
110,11706,422
111,22351,162
112,6095,59
113,12131,65
114,12576,87
