Leaf,TotalPacket,DropPacket
0,15130,28
1,10938,9
2,7453,10
3,8284,24
4,13507,46
5,12229,8
6,19038,32
7,9399,44
8,5555,12
9,13713,6
10,18314,49
11,14594,18
12,14548,25
13,17363,24
14,15631,47
15,14613,22
16,15040,5
17,20021,8
18,18340,79
19,14099,40
20,17404,37
21,18621,12
22,13564,67
23,11760,15
24,20148,113
25,2412,22
26,23377,22
27,24096,27
28,18454,38
29,8224,9
30,8111,52
31,3081,12
32,13746,18
33,10877,32
34,24478,15
35,18191,94
36,13037,36
37,18286,50
38,12526,47
39,13339,42
40,14965,60
41,15113,28
42,17488,40
43,24220,19
44,3994,28
45,13370,25
46,16568,61
47,10351,21
48,9917,2
49,7771,8
50,20617,70
51,12608,27
52,8808,30
53,14191,28
54,5708,10
55,15902,19
56,14285,13
57,12330,8
58,3102,2
59,9194,21
60,16101,49
61,10031,61
62,15538,28
63,7563,15
64,3961,4
65,9728,7
66,7377,7
67,11074,14
68,13522,36
69,8777,88
70,12255,58
71,8424,11
72,14508,16
73,12559,42
74,9729,19
75,19454,110
76,17393,22
77,17088,49
78,12866,15
79,15596,9
80,12583,13
81,8797,11
82,6218,0
83,14283,21
84,10030,35
85,13021,32
86,13426,21
87,15105,41
88,12330,40
89,9330,38
90,18437,29
91,9486,3
92,17596,13
93,14055,38
94,11769,60
95,13845,27
96,20224,39
97,16421,18
98,6151,17
99,5327,19
100,6423,21
101,12462,14
102,14220,18
103,10488,31
104,8899,6
105,9991,16
106,13639,33
107,11438,17
108,11021,38
109,15242,76
110,9541,9
111,18623,18
112,10494,42
113,10622,37
114,12452,62
