Leaf,TotalPacket,DropPacket
0,19587,116
1,12033,82
2,16070,110
3,15086,63
4,14691,122
5,12511,42
6,16004,271
7,15102,130
8,3951,88
9,9000,50
10,23263,49
11,17750,61
12,20766,165
13,17571,225
14,16868,128
15,19493,124
16,18295,69
17,16546,129
18,20373,119
19,14226,41
20,22103,154
21,19090,82
22,15832,98
23,14271,77
24,15194,204
25,6287,116
26,20282,218
27,21409,218
28,16519,117
29,6976,60
30,11763,31
31,4004,52
32,9460,60
33,16581,177
34,24175,287
35,19332,173
36,19749,82
37,19891,41
38,15466,73
39,13230,75
40,17016,134
41,19845,216
42,22028,159
43,28370,130
44,4402,60
45,15491,195
46,24261,217
47,17933,73
48,12812,162
49,6712,45
50,24939,287
51,19237,123
52,6450,95
53,15092,190
54,5215,104
55,15700,94
56,14481,60
57,16107,267
58,4772,77
59,12687,19
60,18040,124
61,12200,120
62,15295,230
63,5237,61
64,13365,112
65,15077,185
66,13959,53
67,14796,134
68,15514,75
69,16002,166
70,12644,60
71,6691,68
72,18670,164
73,15092,125
74,12267,256
75,16304,125
76,13626,163
77,23975,319
78,13406,216
79,16120,307
80,12046,119
81,6282,128
82,4674,10
83,12840,116
84,14674,102
85,12513,190
86,13083,176
87,16151,100
88,13034,255
89,16352,182
90,12104,156
91,13451,135
92,15796,336
93,16537,47
94,13929,116
95,14744,126
96,21330,132
97,16146,77
98,4606,17
99,4868,67
100,7382,201
101,14943,79
102,15834,163
103,16603,130
104,7846,78
105,18538,30
106,13225,39
107,9204,92
108,13524,65
109,10676,222
110,16007,106
111,21468,161
112,5830,76
113,12971,45
114,12255,147
