Leaf,TotalPacket,DropPacket
0,19013,659
1,12039,195
2,13036,728
3,10887,488
4,14969,309
5,11144,295
6,15192,665
7,13091,561
8,3877,184
9,8027,227
10,18753,597
11,12023,870
12,19261,569
13,15444,1463
14,16921,456
15,19326,316
16,18689,551
17,18564,578
18,18700,677
19,11267,604
20,14089,1058
21,16622,507
22,15782,228
23,12189,457
24,13000,427
25,6200,172
26,18244,572
27,19998,895
28,13988,1209
29,7049,96
30,10070,359
31,3833,73
32,9406,241
33,13470,763
34,19806,1034
35,16634,727
36,17999,203
37,21118,263
38,12085,346
39,13190,156
40,16070,796
41,18089,612
42,21986,466
43,27356,465
44,4244,144
45,13924,757
46,23035,594
47,14827,421
48,12836,401
49,5469,131
50,19752,823
51,16941,868
52,6090,216
53,15804,436
54,5523,162
55,13379,456
56,11292,491
57,17802,484
58,4477,137
59,11977,281
60,15743,308
61,12305,308
62,15433,502
63,4819,38
64,11848,354
65,12887,679
66,11671,367
67,14384,527
68,13271,349
69,15725,653
70,6214,207
71,6072,179
72,18975,625
73,12529,814
74,4742,181
75,14542,407
76,4766,152
77,20677,1007
78,12921,228
79,15345,627
80,11395,502
81,6545,224
82,4632,67
83,14148,403
84,12530,1173
85,13077,419
86,14540,202
87,17837,329
88,11371,627
89,15798,373
90,16561,428
91,12887,360
92,13766,839
93,15646,292
94,13782,388
95,12387,825
96,18327,724
97,12549,1027
98,3300,302
99,5086,232
100,6439,304
101,11536,705
102,14612,1714
103,18564,288
104,7825,47
105,17175,219
106,12130,226
107,9794,167
108,13024,378
109,8673,606
110,12268,355
111,20464,471
112,5627,150
113,11951,315
114,11038,403
