Leaf,TotalPacket,DropPacket
0,14874,43
1,10845,15
2,7484,26
3,8428,35
4,12911,82
5,11835,84
6,19258,123
7,9028,42
8,5579,18
9,13580,25
10,18233,78
11,14720,42
12,14598,94
13,16966,63
14,15943,147
15,14513,23
16,15075,3
17,19964,15
18,18914,306
19,14315,132
20,17617,84
21,18454,30
22,14049,221
23,11666,114
24,19958,238
25,2455,26
26,23327,145
27,23757,70
28,17985,59
29,8116,27
30,8807,315
31,3058,8
32,12819,79
33,11091,39
34,24380,66
35,18713,47
36,13265,89
37,17737,246
38,12634,106
39,13740,84
40,15593,31
41,14951,121
42,17882,221
43,23764,68
44,4011,21
45,13461,49
46,16302,143
47,10203,69
48,9903,11
49,7391,14
50,20568,63
51,13028,66
52,9137,112
53,14751,79
54,5954,13
55,15845,42
56,14114,10
57,12256,19
58,3101,33
59,9423,11
60,16674,87
61,9340,95
62,15744,129
63,7776,35
64,3573,15
65,9458,50
66,7138,9
67,10421,50
68,13579,66
69,9499,198
70,11497,247
71,8412,102
72,14470,36
73,12819,107
74,9255,41
75,19054,244
76,17043,46
77,16926,151
78,12883,19
79,15595,19
80,12607,33
81,8753,13
82,6218,0
83,14519,108
84,9894,70
85,13166,54
86,13239,38
87,14433,110
88,12254,157
89,9248,51
90,18188,110
91,9387,6
92,17376,109
93,14199,49
94,11690,131
95,14131,84
96,19735,209
97,16598,78
98,6053,35
99,5394,61
100,6501,31
101,13048,12
102,13628,26
103,10979,104
104,8695,5
105,10338,18
106,13539,60
107,11377,38
108,10909,100
109,15824,362
110,9604,3
111,17697,65
112,9990,88
113,10638,102
114,12891,184
