Leaf,TotalPacket,DropPacket
0,19324,76
1,8574,2
2,9325,0
3,10566,57
4,20573,31
5,10302,0
6,18645,30
7,10423,1
8,10555,30
9,10213,0
10,7154,11
11,10262,0
12,9925,0
13,20170,40
14,13577,1
15,6276,36
16,15775,1
17,22470,0
18,11639,21
19,10745,0
20,24324,131
21,18771,2
22,16197,0
23,13927,33
24,26172,32
25,10810,51
26,19829,0
27,26666,0
28,21148,31
29,13623,16
30,9735,58
31,4507,1
32,8404,32
33,12599,0
34,17159,8
35,21198,0
36,8944,30
37,14585,6
38,15666,0
39,16822,32
40,17769,0
41,12844,2
42,19012,75
43,30221,40
44,13324,47
45,10982,60
46,17496,44
47,15094,2
48,2607,32
49,7922,0
50,19872,0
51,10180,17
52,14731,9
53,14420,52
54,6313,2
55,18425,26
56,12377,23
57,7822,0
58,9929,0
59,12248,14
60,20014,0
61,11362,40
62,17882,0
63,13810,0
64,8931,4
65,10824,3
66,7940,0
67,11012,47
68,16026,0
69,12633,2
70,13429,74
71,8460,0
72,16018,2
73,17143,64
74,7577,6
75,18536,32
76,20007,1
77,10079,199
78,15670,24
79,14440,0
80,13098,3
81,14352,2
82,7606,1
83,14752,0
84,9946,1
85,4346,57
86,13114,0
87,18149,4
88,14761,53
89,9752,0
90,16208,0
91,10888,0
92,15485,45
93,11925,10
94,12702,22
95,12473,0
96,18497,0
97,17079,10
98,5956,0
99,11685,2
100,9980,0
101,13132,0
102,15901,60
103,14321,0
104,5320,0
105,17189,0
106,12622,39
107,10944,32
108,7154,4
109,12618,20
110,7578,0
111,17118,71
112,13571,35
113,13192,9
114,14984,4
