Leaf,TotalPacket,DropPacket
0,16433,498
1,10671,277
2,14018,271
3,13966,278
4,13692,325
5,10862,149
6,14641,464
7,13259,535
8,3703,155
9,8500,96
10,20610,359
11,15703,391
12,16853,517
13,15656,378
14,14946,337
15,16431,424
16,15989,318
17,15442,380
18,19406,362
19,11417,290
20,17133,692
21,16465,454
22,14612,290
23,12444,335
24,14579,203
25,6036,86
26,18308,529
27,19129,634
28,16398,234
29,6763,52
30,10307,198
31,3710,67
32,8972,111
33,14994,356
34,20733,661
35,18318,366
36,16770,231
37,17871,167
38,13881,314
39,12239,273
40,16137,392
41,17712,524
42,18914,543
43,24971,563
44,4283,167
45,14853,394
46,22813,449
47,15238,229
48,12042,210
49,6526,75
50,22398,528
51,18948,366
52,6198,89
53,13165,324
54,5352,163
55,14324,315
56,12917,272
57,14663,517
58,4475,95
59,11603,158
60,16707,254
61,12112,209
62,14189,498
63,5118,48
64,12243,206
65,14341,308
66,12401,300
67,13551,397
68,14330,384
69,14903,523
70,11856,273
71,6549,63
72,17224,331
73,14124,337
74,11034,456
75,14550,443
76,11948,396
77,21627,500
78,12042,279
79,14844,539
80,10071,337
81,5759,154
82,4700,23
83,11507,393
84,12374,301
85,12271,392
86,11638,446
87,15382,229
88,11084,402
89,13838,433
90,11047,358
91,11529,277
92,14751,598
93,15064,226
94,13126,235
95,12529,627
96,18982,383
97,16538,235
98,4128,53
99,5130,166
100,6015,266
101,14096,310
102,14989,491
103,14643,564
104,7755,47
105,16885,384
106,12345,104
107,8742,118
108,12346,242
109,9897,388
110,14152,368
111,19674,388
112,5485,61
113,11512,285
114,11154,137
