Leaf,TotalPacket,DropPacket
0,16212,0
1,11713,0
2,8127,0
3,8709,0
4,13313,6
5,12527,0
6,20152,5
7,10688,0
8,5398,11
9,14041,0
10,18467,8
11,15703,0
12,16038,0
13,17710,6
14,16577,0
15,14947,4
16,15398,0
17,20284,0
18,20304,4
19,15135,0
20,18537,3
21,19412,0
22,14696,0
23,12193,1
24,21753,12
25,2260,8
26,24269,0
27,24800,0
28,19205,11
29,7978,7
30,9312,3
31,3244,0
32,14033,4
33,12150,0
34,25015,1
35,19966,0
36,13399,6
37,19059,9
38,13754,0
39,14630,0
40,15938,0
41,15901,0
42,19327,0
43,25487,0
44,3922,5
45,13887,7
46,17475,1
47,11481,1
48,9996,0
49,8216,0
50,22205,0
51,13300,6
52,9510,6
53,14607,12
54,6211,0
55,17068,2
56,14069,5
57,12796,0
58,3361,0
59,9630,8
60,18005,0
61,10917,5
62,16385,0
63,8330,0
64,4072,0
65,10152,0
66,7861,0
67,11741,0
68,15189,0
69,10606,0
70,12919,8
71,8861,0
72,15414,1
73,13719,0
74,10446,0
75,20096,0
76,18407,2
77,17899,13
78,13644,0
79,16136,0
80,13258,0
81,9591,0
82,6218,0
83,15106,0
84,11473,0
85,13851,3
86,14065,0
87,16285,5
88,13570,6
89,9610,0
90,19713,0
91,9548,0
92,17680,6
93,15233,4
94,12735,7
95,15100,0
96,21828,0
97,17131,6
98,6152,5
99,5631,10
100,6799,0
101,13474,2
102,14518,3
103,11735,0
104,9278,0
105,10701,0
106,14648,0
107,12117,0
108,12287,0
109,17548,0
110,9822,0
111,19868,3
112,11382,0
113,11379,4
114,14172,0
