Leaf,TotalPacket,DropPacket
0,16900,532
1,11640,363
2,16347,222
3,14097,299
4,13951,230
5,10665,157
6,15679,374
7,13818,439
8,4116,133
9,8270,105
10,20535,310
11,16088,241
12,19162,465
13,17020,595
14,14732,496
15,17222,399
16,16891,360
17,15885,353
18,18962,330
19,11741,339
20,18573,795
21,17530,568
22,15391,218
23,12269,410
24,15232,250
25,5833,100
26,19202,706
27,19300,742
28,16982,233
29,6999,55
30,11016,184
31,3503,101
32,8961,130
33,15709,241
34,21247,556
35,18634,424
36,16889,199
37,19551,81
38,14147,416
39,12020,297
40,16638,251
41,18444,418
42,20642,481
43,25013,691
44,4002,106
45,14989,252
46,22111,592
47,16042,222
48,12460,214
49,6673,78
50,23127,662
51,18718,303
52,6187,60
53,13453,324
54,5319,122
55,15387,240
56,12513,383
57,15120,540
58,4337,81
59,12066,257
60,16632,306
61,11834,249
62,14810,412
63,5001,49
64,13000,258
65,14358,321
66,13123,408
67,14512,360
68,13865,345
69,14983,344
70,11685,194
71,6695,84
72,17025,375
73,13881,229
74,11423,436
75,15282,331
76,12586,316
77,22393,532
78,12373,284
79,15227,489
80,10264,365
81,5322,172
82,4317,51
83,12465,346
84,12235,343
85,12901,499
86,11731,437
87,15140,244
88,12591,317
89,14773,516
90,10714,449
91,12759,368
92,15800,462
93,14494,303
94,13443,207
95,13941,353
96,20162,394
97,15489,320
98,4458,47
99,4864,165
100,7095,199
101,14744,378
102,15629,379
103,14516,395
104,7857,53
105,16845,415
106,12243,247
107,8319,217
108,12854,216
109,10236,394
110,14618,376
111,19589,446
112,5486,66
113,12017,282
114,11346,205
