Leaf,TotalPacket,DropPacket
0,18196,200
1,11205,158
2,12105,337
3,9951,368
4,13866,225
5,10778,106
6,13960,406
7,14425,178
8,3416,164
9,8082,108
10,17789,252
11,9728,227
12,19083,256
13,13366,207
14,14405,313
15,18914,348
16,17827,188
17,17640,250
18,18176,200
19,10152,354
20,12567,183
21,16097,131
22,14603,164
23,10974,206
24,13169,210
25,6032,85
26,18642,115
27,20229,185
28,11056,201
29,7003,41
30,10875,113
31,3890,57
32,8991,71
33,13128,187
34,20639,395
35,17709,212
36,16999,171
37,19833,126
38,12584,176
39,12302,113
40,16390,320
41,17057,367
42,21028,315
43,25301,227
44,4135,76
45,13777,219
46,22435,290
47,14641,181
48,12426,112
49,5004,65
50,20144,263
51,17818,205
52,5833,98
53,15890,224
54,5274,126
55,14579,248
56,11201,213
57,16320,216
58,4233,106
59,11758,44
60,14440,119
61,12459,103
62,14873,241
63,4681,38
64,12276,86
65,11449,282
66,10199,201
67,14730,231
68,14280,131
69,13502,244
70,5771,208
71,5888,97
72,18321,202
73,12003,256
74,4700,62
75,15995,148
76,4736,83
77,20727,383
78,12725,145
79,15090,133
80,11401,140
81,5838,122
82,4617,28
83,13829,170
84,11816,298
85,11505,301
86,14109,72
87,17601,270
88,11678,201
89,15630,270
90,14893,400
91,12197,278
92,13407,168
93,14545,116
94,13575,149
95,12282,272
96,19903,189
97,10705,220
98,2870,155
99,4346,68
100,6065,151
101,11377,183
102,12106,194
103,18709,40
104,7760,52
105,14998,127
106,11850,176
107,9307,101
108,12992,104
109,8242,282
110,9902,330
111,20301,226
112,5499,83
113,10989,120
114,11215,113
