Leaf,TotalPacket,DropPacket
0,19485,183
1,11984,129
2,14501,218
3,11283,289
4,14945,159
5,11984,68
6,14861,318
7,14183,285
8,3635,158
9,8438,94
10,18825,200
11,10685,178
12,19198,208
13,13897,142
14,16032,312
15,19852,247
16,18788,149
17,18439,216
18,18906,325
19,10600,274
20,13105,166
21,17650,132
22,15319,159
23,12774,135
24,13836,218
25,5878,87
26,19089,100
27,21357,160
28,12597,162
29,7005,47
30,11098,156
31,3526,87
32,9077,62
33,14267,117
34,21357,508
35,18203,214
36,17373,118
37,19058,131
38,13447,150
39,12965,133
40,18080,252
41,18239,268
42,20438,328
43,25655,207
44,4251,78
45,13176,250
46,24257,247
47,14535,190
48,12491,107
49,5367,48
50,20687,211
51,18282,160
52,6319,92
53,16568,183
54,5146,127
55,15588,272
56,11877,232
57,16986,165
58,4523,85
59,12314,28
60,16103,75
61,12253,140
62,14968,190
63,4920,39
64,12383,115
65,11939,224
66,11613,172
67,15111,253
68,14616,99
69,13678,355
70,6408,118
71,5787,80
72,18959,248
73,14227,160
74,5101,63
75,16728,128
76,4978,65
77,21389,387
78,13170,98
79,14849,121
80,11736,145
81,6247,125
82,4731,26
83,14194,151
84,13767,234
85,11861,361
86,14437,74
87,17855,220
88,12954,156
89,16278,255
90,16403,319
91,13134,189
92,13867,159
93,15103,82
94,13571,146
95,12896,264
96,19417,175
97,12014,174
98,3271,131
99,4654,88
100,6285,125
101,12397,151
102,13080,133
103,18651,59
104,7683,60
105,16591,93
106,11515,130
107,9482,90
108,13152,93
109,7945,228
110,10330,305
111,20527,244
112,6069,80
113,11292,114
114,11903,109
