Leaf,TotalPacket,DropPacket
0,21057,110
1,11706,100
2,15735,193
3,11726,223
4,15644,142
5,12653,55
6,16428,227
7,16023,114
8,4238,131
9,8954,45
10,19800,170
11,14528,57
12,20433,143
13,17536,68
14,17268,186
15,20256,191
16,20305,88
17,19877,152
18,20071,146
19,12021,172
20,15542,66
21,19857,69
22,14675,136
23,13179,100
24,14517,151
25,6493,72
26,20635,58
27,22888,119
28,15575,71
29,7459,39
30,12127,85
31,3784,51
32,9387,49
33,16406,100
34,24179,203
35,20098,148
36,18292,69
37,21082,63
38,14045,132
39,13885,75
40,18760,175
41,19196,192
42,23552,160
43,28825,101
44,4017,82
45,14613,107
46,24985,123
47,16058,111
48,13255,75
49,5540,49
50,23482,106
51,20688,94
52,6971,96
53,17455,123
54,5270,106
55,15873,98
56,12520,148
57,18104,133
58,4580,77
59,13581,22
60,16893,45
61,13181,94
62,15749,134
63,4806,44
64,13665,65
65,15122,114
66,12559,136
67,16998,133
68,15452,93
69,15594,102
70,6545,108
71,6686,28
72,20147,149
73,13905,139
74,5486,56
75,17863,91
76,4931,76
77,23798,188
78,14476,73
79,17080,102
80,12224,131
81,6265,82
82,4761,25
83,15547,78
84,15018,168
85,12990,209
86,15453,56
87,18777,138
88,13493,122
89,16235,196
90,15781,219
91,13526,157
92,17168,92
93,16297,52
94,14331,106
95,14078,177
96,21865,125
97,15762,63
98,3742,125
99,5209,69
100,6895,149
101,14209,53
102,16412,65
103,19771,35
104,7449,62
105,17952,34
106,12924,93
107,9906,75
108,13403,51
109,9631,185
110,11546,209
111,21623,170
112,6154,55
113,12517,43
114,12794,67
