Leaf,TotalPacket,DropPacket
0,19285,2
1,8615,1
2,9325,0
3,10418,2
4,20369,2
5,10302,0
6,18578,3
7,10393,2
8,10585,4
9,10213,0
10,7235,4
11,10262,0
12,9925,0
13,20157,3
14,13465,2
15,6156,3
16,15756,2
17,22458,1
18,11749,0
19,10555,1
20,24147,2
21,18838,1
22,16197,0
23,13969,0
24,26311,6
25,10770,6
26,19829,0
27,26644,1
28,21198,1
29,13590,5
30,9859,1
31,4527,0
32,8424,4
33,12599,0
34,17084,2
35,21198,0
36,9011,0
37,14606,2
38,15666,0
39,16991,3
40,17769,0
41,12965,0
42,18835,5
43,30315,2
44,13379,6
45,10732,3
46,17503,5
47,15092,1
48,2505,4
49,7922,0
50,19872,0
51,10254,3
52,14729,4
53,14308,5
54,6311,0
55,18170,4
56,12361,4
57,7822,0
58,9929,0
59,12333,2
60,20014,0
61,11471,3
62,17826,1
63,13810,0
64,9069,0
65,10821,0
66,7940,0
67,11021,2
68,16026,0
69,12223,3
70,13760,1
71,8460,0
72,16075,1
73,17117,1
74,7514,3
75,18449,2
76,19806,1
77,9778,6
78,15324,13
79,14440,0
80,13094,1
81,14002,3
82,7605,0
83,14752,0
84,9479,5
85,4526,2
86,13114,0
87,18020,3
88,14874,3
89,9752,0
90,16208,0
91,10888,0
92,15409,3
93,12118,0
94,12758,3
95,12473,0
96,18497,0
97,16826,5
98,5956,0
99,11706,1
100,9980,0
101,13132,0
102,15860,3
103,14321,0
104,5320,0
105,17189,0
106,12524,3
107,11024,0
108,7263,0
109,12572,1
110,7461,1
111,17191,0
112,13318,3
113,13152,2
114,14924,2
