Leaf,TotalPacket,DropPacket
0,21173,126
1,11376,125
2,15999,232
3,11860,276
4,15825,121
5,12742,48
6,16664,289
7,15925,173
8,4320,177
9,9054,65
10,20616,156
11,13909,71
12,20284,169
13,17012,152
14,16564,211
15,20411,222
16,20082,87
17,19817,143
18,19884,159
19,11396,256
20,15217,134
21,19443,56
22,15661,219
23,13357,81
24,14642,164
25,6407,197
26,20530,91
27,22185,190
28,15954,90
29,7592,26
30,12012,115
31,3994,48
32,9453,47
33,16657,98
34,24643,235
35,20308,249
36,17824,107
37,20818,83
38,14234,151
39,13674,77
40,17993,243
41,19797,226
42,23453,250
43,28672,117
44,4397,87
45,14095,269
46,25550,218
47,15870,151
48,12687,279
49,5641,76
50,23042,148
51,20192,115
52,7093,109
53,17996,130
54,5744,245
55,15596,193
56,12436,160
57,17841,164
58,4689,75
59,13628,19
60,16528,68
61,13288,106
62,16046,127
63,4953,59
64,13309,112
65,14840,94
66,12905,123
67,16522,237
68,15730,97
69,16102,123
70,6600,161
71,6742,53
72,20209,161
73,14801,212
74,5617,68
75,17911,90
76,5418,89
77,23909,351
78,14667,80
79,16993,135
80,11907,200
81,6390,93
82,4775,28
83,15761,125
84,15176,205
85,13079,215
86,15096,82
87,18891,169
88,13760,121
89,16811,264
90,16746,252
91,14238,146
92,17233,81
93,16924,50
94,14513,96
95,15080,181
96,20311,151
97,15416,128
98,3677,112
99,5331,92
100,6935,163
101,13996,147
102,16434,172
103,19814,41
104,7958,61
105,18232,42
106,13129,126
107,9976,88
108,14139,48
109,9887,266
110,11647,298
111,22107,218
112,5965,84
113,11688,58
114,12443,70
