Leaf,TotalPacket,DropPacket
0,19158,3
1,8677,0
2,9325,0
3,10451,2
4,20522,1
5,10302,0
6,18686,1
7,10446,3
8,10619,4
9,10213,0
10,7094,5
11,10262,0
12,9925,0
13,20031,5
14,13339,2
15,6311,2
16,15737,1
17,22470,0
18,11622,1
19,10531,1
20,24162,3
21,18673,2
22,16197,0
23,13964,1
24,26304,3
25,10680,3
26,19829,0
27,26240,2
28,21049,4
29,13613,7
30,9788,2
31,4325,1
32,8377,3
33,12599,0
34,17152,2
35,21198,0
36,8992,1
37,14563,3
38,15666,0
39,17005,2
40,17769,0
41,12900,1
42,18924,5
43,30252,2
44,13460,7
45,10725,5
46,17272,8
47,15100,2
48,2517,3
49,7922,0
50,19872,0
51,9931,3
52,14707,3
53,14295,5
54,6311,0
55,18206,4
56,12539,3
57,7822,0
58,9929,0
59,12177,3
60,20014,0
61,11410,3
62,17743,1
63,13810,0
64,8956,1
65,10821,0
66,7940,0
67,10870,4
68,16026,0
69,12486,3
70,13446,6
71,8460,0
72,16073,1
73,17208,2
74,7397,6
75,18549,1
76,19831,1
77,9861,9
78,15354,8
79,14440,0
80,13200,0
81,13637,6
82,7605,0
83,14752,0
84,9689,2
85,4464,3
86,13114,0
87,18162,2
88,14694,9
89,9752,0
90,16208,0
91,10888,0
92,15342,4
93,12080,1
94,13055,0
95,12473,0
96,18497,0
97,16787,7
98,5956,0
99,11643,2
100,9980,0
101,13132,0
102,16072,2
103,14321,0
104,5209,1
105,17189,0
106,12587,4
107,11024,0
108,7263,0
109,12574,1
110,7578,0
111,17191,0
112,13492,4
113,13399,3
114,14890,2
