Leaf,TotalPacket,DropPacket
0,17807,184
1,11662,380
2,14355,137
3,14756,134
4,14593,187
5,11361,83
6,14536,360
7,14106,211
8,3852,257
9,8674,87
10,22104,70
11,15915,138
12,18387,228
13,15993,253
14,15232,224
15,17306,143
16,16329,103
17,15564,250
18,18576,188
19,12284,65
20,18954,240
21,16736,165
22,15457,157
23,12619,129
24,14670,150
25,5802,175
26,19493,246
27,18693,253
28,16237,167
29,6747,34
30,10827,69
31,3649,56
32,8887,74
33,14645,108
34,21036,344
35,17064,251
36,17686,106
37,18190,63
38,14423,132
39,11779,151
40,16227,151
41,18440,260
42,18756,274
43,25497,204
44,4114,106
45,13679,269
46,22805,275
47,15285,118
48,11554,207
49,6550,63
50,24149,401
51,19256,169
52,6424,52
53,13285,153
54,5037,113
55,13693,182
56,13149,85
57,14011,456
58,4789,85
59,11724,35
60,16650,134
61,11581,148
62,13839,374
63,5013,39
64,12121,99
65,14429,216
66,13438,118
67,14365,173
68,14159,127
69,14935,335
70,11615,78
71,6402,63
72,17409,230
73,13808,190
74,11816,316
75,15760,201
76,12187,198
77,20716,347
78,11568,348
79,15500,323
80,9638,190
81,5853,167
82,4703,7
83,11982,191
84,13119,139
85,12039,360
86,12344,256
87,15139,196
88,12804,228
89,15442,265
90,10447,235
91,12686,133
92,14724,350
93,15095,91
94,12996,186
95,13807,237
96,19359,210
97,14980,146
98,4506,19
99,4703,69
100,6511,215
101,13107,163
102,14883,188
103,14692,191
104,7485,65
105,15811,89
106,12840,68
107,8522,105
108,11835,151
109,10242,295
110,14909,137
111,19808,228
112,5516,46
113,11364,84
114,11882,91
