Leaf,TotalPacket,DropPacket
0,18993,11
1,8652,1
2,9283,1
3,10341,6
4,20178,11
5,10302,0
6,18413,10
7,10322,3
8,10469,9
9,10213,0
10,7162,4
11,10262,0
12,9925,0
13,20014,6
14,13549,2
15,6303,4
16,15613,4
17,22435,1
18,11640,4
19,10636,2
20,24128,10
21,18767,4
22,16197,0
23,13939,2
24,26074,6
25,10371,12
26,19829,0
27,26420,3
28,21051,7
29,13396,19
30,9677,6
31,4257,4
32,8489,4
33,12599,0
34,17059,4
35,21198,0
36,8964,2
37,14650,5
38,15263,2
39,16469,11
40,17770,1
41,12335,5
42,18868,12
43,30220,8
44,13141,15
45,10679,12
46,17051,17
47,14873,3
48,2549,6
49,7922,0
50,19872,0
51,10059,7
52,14729,7
53,14038,16
54,6206,1
55,18218,12
56,12500,11
57,7822,0
58,9929,0
59,11889,11
60,20014,0
61,11331,9
62,17650,2
63,13810,0
64,8928,3
65,10821,0
66,7940,0
67,10951,7
68,16027,1
69,12297,4
70,13360,12
71,8460,0
72,15967,4
73,17020,9
74,7446,4
75,18255,12
76,19774,3
77,9477,22
78,15479,14
79,14192,1
80,13121,1
81,13861,8
82,7605,0
83,14752,0
84,9799,2
85,4323,11
86,13114,0
87,17891,7
88,14481,22
89,9752,0
90,16208,0
91,10888,0
92,15417,10
93,11728,7
94,12741,10
95,12473,0
96,18497,0
97,16394,15
98,5956,0
99,11646,4
100,9980,0
101,12973,1
102,15546,14
103,14321,0
104,5301,1
105,17189,0
106,12383,11
107,10916,5
108,7086,2
109,12492,6
110,7316,1
111,17028,4
112,13279,8
113,13152,11
114,14872,4
