Leaf,TotalPacket,DropPacket
0,18047,172
1,11304,153
2,14810,136
3,13731,132
4,14022,169
5,11237,80
6,14483,349
7,13086,367
8,3780,146
9,8514,80
10,21039,152
11,15803,128
12,19191,205
13,15067,238
14,14533,249
15,17839,181
16,16491,101
17,15204,235
18,18863,184
19,12473,69
20,19488,253
21,16960,115
22,15130,173
23,11287,135
24,14049,189
25,5392,105
26,19214,264
27,19161,256
28,14945,199
29,6922,33
30,10069,86
31,3673,55
32,8658,73
33,14814,124
34,20430,273
35,16984,215
36,18079,90
37,18123,69
38,15042,109
39,13140,116
40,15659,204
41,18307,256
42,19951,276
43,25535,193
44,4264,91
45,13650,231
46,22913,239
47,15115,93
48,12234,175
49,6475,62
50,22781,557
51,17755,166
52,6260,65
53,13720,162
54,5037,106
55,13392,208
56,13783,81
57,14081,288
58,4326,101
59,11419,55
60,17084,129
61,11138,166
62,13324,357
63,5146,30
64,12136,97
65,13593,297
66,13269,123
67,13505,177
68,13689,130
69,14986,260
70,11667,96
71,6721,55
72,17121,244
73,13745,180
74,10774,349
75,14801,230
76,13206,186
77,21198,321
78,12020,209
79,14080,421
80,9150,207
81,5562,99
82,4629,22
83,12079,186
84,12571,139
85,11942,258
86,11106,300
87,14561,198
88,12752,253
89,13983,425
90,10876,260
91,11501,134
92,14012,438
93,14938,96
94,13219,158
95,13811,302
96,18831,194
97,15109,131
98,4498,34
99,4634,88
100,6646,124
101,13433,145
102,14437,175
103,15257,170
104,7434,71
105,16760,91
106,13312,67
107,8658,94
108,12518,88
109,9542,244
110,14714,163
111,19918,238
112,5426,29
113,11588,85
114,11507,94
